,node_area,number_reachable
12974,189850,4
12975,13468,4
12976,129269,4
12977,48470,4
12978,126636,4
12979,181796,4
12980,177710,4
12981,116956,4
12982,175431,4
12983,38842,4
12984,103938,4
12985,170673,4
12986,116955,4
12987,64303,4
12988,136866,4
12989,139381,4
12990,142361,4
12991,103282,4
12992,121526,4
12993,145595,4
12994,47943,4
12995,79703,4
12996,76192,4
12997,153262,4
12998,101465,4
12999,90380,4
13000,159726,4
13001,107865,4
13002,99392,4
13003,148405,4
13004,25085,4
13005,134207,4
13006,37093,4
13007,139387,4
13008,42083,4
13009,154580,4
13010,183628,4
13011,47789,4
13012,187600,4
13013,151484,4
13014,18654,4
13015,152834,4
13016,134752,4
13017,151787,4
13018,187857,4
13019,186002,4
13020,74895,4
13021,151050,4
13022,105662,4
13023,74173,4
13024,149898,4
13025,19830,4
13026,58535,4
13027,29792,4
13028,95186,4
13029,50450,4
13030,128740,4
13031,80048,4
13032,128962,4
13033,83389,4
13034,39158,4
13035,109779,4
13036,12674,4
13037,154177,4
13038,80364,4
13039,126143,4
13040,42215,4
13041,171565,4
13042,84990,4
13043,127081,4
13044,126543,4
13045,151712,4
13046,107790,4
13047,43302,4
13048,80011,4
13049,162591,4
13050,42466,4
13051,98088,4
13052,141615,4
13053,90418,4
13054,132071,4
13055,14759,4
13056,107133,4
13057,90419,4
13058,112780,4
13059,39294,4
13060,177906,4
13061,172618,4
13062,42461,4
13063,45194,4
13064,144647,4
13065,77829,4
13066,45198,4
13067,101082,4
13068,15682,4
13069,90938,4
13070,51782,4
13071,113996,4
13072,126451,4
13073,173573,4
13074,81004,4
13075,29197,4
13076,165691,4
13077,93890,4
13078,95562,4
13079,29191,4
13080,180617,4
13081,53188,4
13082,8195,4
13083,82897,4
13084,10430,4
13085,433,4
13086,61589,4
13087,115364,4
13088,71288,4
13089,124706,4
13090,159313,4
13091,167891,4
13092,100633,4
13093,81005,4
13094,161937,4
13095,179670,4
13096,127078,4
13097,143649,4
13098,65437,4
13099,125656,4
13100,33179,4
13101,38926,4
13102,102112,4
13103,6180,4
13104,144598,4
13105,143181,4
13106,168499,4
13107,98764,4
13108,34415,4
13109,34414,4
13110,46679,4
13111,140410,4
13112,56501,4
13113,43580,4
13114,170935,4
13115,52776,4
13116,142874,4
13117,182880,4
13118,101519,4
13119,105751,4
13120,137731,4
13121,77367,4
13122,119101,4
13123,55049,4
13124,123969,4
13125,7974,4
13126,145841,4
13127,46696,4
13128,54027,4
13129,166740,4
13130,139006,4
13131,46695,4
13132,184787,4
13133,142606,4
13134,4745,4
13135,18173,4
13136,20434,4
13137,73191,4
13138,45101,4
13139,170474,4
13140,142608,4
13141,80499,4
13142,189868,4
13143,130344,4
13144,119670,4
13145,130343,4
13146,188425,4
13147,101516,4
13148,189724,4
13149,7503,4
13150,61805,4
13151,79612,4
13152,12119,4
13153,141901,4
13154,112637,4
13155,103513,4
13156,175269,4
13157,97588,4
13158,9351,4
13159,51977,4
13160,29354,4
13161,9357,4
13162,122850,4
13163,34331,4
13164,23666,4
13165,174834,4
13166,186103,4
13167,186035,4
13168,124778,4
13169,126774,4
13170,161805,4
13171,813,4
13172,141710,4
13173,101190,4
13174,48876,4
13175,101198,4
13176,143644,4
13177,90919,4
13178,63405,4
13179,23971,4
13180,96440,4
13181,90910,4
13182,11257,4
13183,108041,4
13184,161809,4
13185,121692,4
13186,4487,4
13187,91745,4
13188,94909,4
13189,130481,4
13190,40669,4
13191,5900,4
13192,148427,4
13193,86603,4
13194,86604,4
13195,130485,4
13196,161975,4
13197,148423,4
13198,57707,4
13199,68161,4
13200,180841,4
13201,130484,4
13202,37383,4
13203,158109,4
13204,17169,4
13205,22940,4
13206,160832,4
13207,140658,4
13208,36433,4
13209,2160,4
13210,24262,4
13211,63402,4
13212,50371,4
13213,165004,4
13214,43615,4
13215,181939,4
13216,83488,4
13217,32508,4
13218,34442,4
13219,35069,4
13220,115134,4
13221,116010,4
13222,64915,4
13223,32502,4
13224,48100,4
13225,33175,4
13226,155503,4
13227,64914,4
13228,168734,4
13229,12208,4
13230,33171,4
13231,56537,4
13232,153687,4
13233,80382,4
13234,189798,4
13235,32107,4
13236,98026,4
13237,176091,4
13238,17769,4
13239,63409,4
13240,45122,4
13241,105104,4
13242,11355,4
13243,145489,4
13244,3629,4
13245,60686,4
13246,121281,4
13247,105684,4
13248,107441,4
13249,135931,4
13250,173437,4
13251,42171,4
13252,165716,4
13253,98954,4
13254,112354,4
13255,131752,4
13256,168739,4
13257,57309,4
13258,61537,4
13259,62170,4
13260,51110,4
13261,28532,4
13262,158313,4
13263,118092,4
13264,96143,4
13265,163957,4
13266,107112,4
13267,86697,4
13268,155867,4
13269,157458,4
13270,118047,4
13271,41556,4
13272,27156,4
13273,44246,4
13274,91385,4
13275,24374,4
13276,126607,4
13277,66317,4
13278,158316,4
13279,62171,4
13280,187664,4
13281,75108,4
13282,179234,4
13283,53718,4
13284,127112,4
13285,21529,4
13286,186852,4
13287,186851,4
13288,187953,4
13289,111870,4
13290,18771,4
13291,45756,4
13292,34389,4
13293,14931,4
13294,32861,4
13295,118393,4
13296,10250,4
13297,98502,4
13298,79722,4
13299,49039,4
13300,118098,4
13301,31095,4
13302,161120,4
13303,188121,4
13304,176814,4
13305,133469,4
13306,99581,4
13307,3220,4
13308,99580,4
13309,34019,4
13310,113334,4
13311,145570,4
13312,17789,4
13313,88706,4
13314,34649,4
13315,110500,4
13316,51884,4
13317,122082,4
13318,36489,4
13319,1234,4
13320,46358,4
13321,84094,4
13322,17918,4
13323,148273,4
13324,129379,4
13325,122086,4
13326,115202,4
13327,160521,4
13328,111484,4
13329,40162,4
13330,14083,4
13331,129864,4
13332,40969,4
13333,36222,4
13334,125519,4
13335,79037,4
13336,72894,4
13337,18413,4
13338,178734,4
13339,152196,4
13340,10599,4
13341,80513,4
13342,40343,4
13343,183684,4
13344,12358,4
13345,74686,4
13346,138113,4
13347,40843,4
13348,41211,4
13349,48147,4
13350,138265,4
13351,157455,4
13352,69254,4
13353,67858,4
13354,125949,4
13355,130619,4
13356,161398,4
13357,184462,4
13358,25155,4
13359,152698,4
13360,87648,4
13361,10616,4
13362,85309,4
13363,91852,4
13364,40264,4
13365,127822,4
13366,44230,4
13367,157649,4
13368,127827,4
13369,4210,4
13370,67986,4
13371,172223,4
13372,131411,4
13373,184977,4
13374,125308,4
13375,184788,4
13376,157459,4
13377,189094,4
13378,165894,4
13379,102243,4
13380,83613,4
13381,185501,4
13382,8995,4
13383,117365,4
13384,127236,4
13385,118082,4
13386,151965,4
13387,45528,4
13388,123933,4
13389,108918,4
13390,125943,4
13391,82579,4
13392,175884,4
13393,98040,4
13394,153340,4
13395,32812,4
13396,73101,4
13397,124300,4
13398,2953,4
13399,190143,4
13400,146441,4
13401,179129,4
13402,139588,4
13403,153375,4
13404,6511,4
13405,106872,4
13406,151774,4
13407,106870,4
13408,143634,4
13409,76062,4
13410,143633,4
13411,157566,4
13412,34386,4
13413,4558,4
13414,91339,4
13415,73103,4
13416,168547,4
13417,129072,4
13418,58478,4
13419,68740,4
13420,160167,4
13421,31942,4
13422,93474,4
13423,44235,4
13424,48279,4
13425,141521,4
13426,141520,4
13427,85713,4
13428,144396,4
13429,55035,4
13430,188247,4
13431,175730,4
13432,24977,4
13433,62814,4
13434,158935,4
13435,51649,4
13436,27486,4
13437,79178,4
13438,34251,4
13439,34425,4
13440,61676,4
13441,178954,4
13442,127610,4
13443,69228,4
13444,42308,4
13445,151037,4
13446,3453,4
13447,32658,4
13448,151899,4
13449,3191,4
13450,125435,4
13451,163008,4
13452,97939,4
13453,149473,4
13454,179436,4
13455,178058,4
13456,130845,4
13457,101036,4
13458,69221,4
13459,131201,4
13460,128534,4
13461,153192,4
13462,93024,4
13463,113793,4
13464,165331,4
13465,49977,4
13466,179325,4
13467,135741,4
13468,32399,4
13469,44428,4
13470,2078,4
13471,122278,4
13472,171589,4
13473,97178,4
13474,55509,4
13475,149831,4
13476,32654,4
13477,40909,4
13478,137933,4
13479,29707,4
13480,46986,4
13481,69220,4
13482,3196,4
13483,94920,4
13484,72077,4
13485,44772,4
13486,69282,4
13487,54183,4
13488,105385,4
13489,98334,4
13490,164664,4
13491,112465,4
13492,24044,4
13493,183052,4
13494,30054,4
13495,36311,4
13496,150929,4
13497,182294,4
13498,55908,4
13499,189126,4
13500,119033,4
13501,128533,4
13502,69558,4
13503,21165,4
13504,134517,4
13505,37415,4
13506,113259,4
13507,60830,4
13508,18785,4
13509,164669,4
13510,3197,4
13511,82238,4
13512,69281,4
13513,44777,4
13514,32450,4
13515,174682,4
13516,54181,4
13517,162539,4
13518,18502,4
13519,60556,4
13520,114753,4
13521,172850,4
13522,55645,4
13523,78625,4
13524,185993,4
13525,72673,4
13526,1110,4
13527,185544,4
13528,67622,4
13529,7863,4
13530,172797,4
13531,39983,4
13532,14808,4
13533,127450,4
13534,102048,4
13535,147211,4
13536,131446,4
13537,142801,4
13538,142800,4
13539,76704,4
13540,168408,4
13541,155355,4
13542,153782,4
13543,153582,4
13544,153588,4
13545,83062,4
13546,62990,4
13547,135057,4
13548,154729,4
13549,55993,4
13550,170324,4
13551,163506,4
13552,9969,4
13553,154721,4
13554,148123,4
13555,62431,4
13556,137642,4
13557,83724,4
13558,144359,4
13559,3163,4
13560,112514,4
13561,77292,4
13562,189785,4
13563,44423,4
13564,14877,4
13565,147485,4
13566,103722,4
13567,24194,4
13568,171793,4
13569,42587,4
13570,42581,4
13571,46241,4
13572,132383,4
13573,190323,4
13574,83099,4
13575,73049,4
13576,4323,4
13577,72428,4
13578,46244,4
13579,154018,4
13580,169523,4
13581,61229,4
13582,167533,4
13583,95257,4
13584,66799,4
13585,68410,4
13586,64295,4
13587,142805,4
13588,24334,4
13589,6557,4
13590,13057,4
13591,118649,4
13592,25937,4
13593,93029,4
13594,55181,4
13595,61615,4
13596,27535,4
13597,12891,4
13598,127873,4
13599,164685,4
13600,12895,4
13601,23639,4
13602,82410,4
13603,175171,4
13604,110124,4
13605,19134,4
13606,14955,4
13607,81409,4
13608,51241,4
13609,69958,4
13610,179841,4
13611,158402,4
13612,148828,4
13613,13238,4
13614,61665,4
13615,186245,4
13616,134548,4
13617,128670,4
13618,49581,4
13619,123778,4
13620,194,4
13621,129846,4
13622,158406,4
13623,56944,4
13624,106897,4
13625,181395,4
13626,95642,4
13627,188829,4
13628,183727,4
13629,12414,4
13630,106638,4
13631,83904,4
13632,144866,4
13633,119039,4
13634,49584,4
13635,103189,4
13636,10249,4
13637,185619,4
13638,12079,4
13639,41762,4
13640,165963,4
13641,90479,4
13642,45681,4
13643,13733,4
13644,26563,4
13645,181205,4
13646,121730,4
13647,160773,4
13648,169389,4
13649,179913,4
13650,45519,4
13651,114008,4
13652,95859,4
13653,313,4
13654,121739,4
13655,45512,4
13656,159709,4
13657,61130,4
13658,143293,4
13659,58333,4
13660,161409,4
13661,12821,4
13662,96886,4
13663,12386,4
13664,61662,4
13665,10245,4
13666,117954,4
13667,164810,4
13668,15594,4
13669,174226,4
13670,127211,4
13671,160802,4
13672,117955,4
13673,15125,4
13674,124937,4
13675,59009,4
13676,39320,4
13677,89511,4
13678,11942,4
13679,100992,4
13680,63346,4
13681,54550,4
13682,1146,4
13683,56718,4
13684,120736,4
13685,13301,4
13686,88632,4
13687,134180,4
13688,152401,4
13689,152403,4
13690,86226,4
13691,39840,4
13692,153662,4
13693,92269,4
13694,92867,4
13695,155705,4
13696,22325,4
13697,149779,4
13698,93079,4
13699,119041,4
13700,33720,4
13701,110027,4
13702,61150,4
13703,67139,4
13704,186331,4
13705,168501,4
13706,7526,4
13707,23635,4
13708,1209,4
13709,157643,4
13710,65882,4
13711,138281,4
13712,63718,4
13713,121932,4
13714,5186,4
13715,92866,4
13716,119242,4
13717,9070,4
13718,69554,4
13719,129286,4
13720,171352,4
13721,91533,4
13722,81433,4
13723,4657,4
13724,159151,4
13725,184291,4
13726,188035,4
13727,117900,4
13728,20717,4
13729,85028,4
13730,10724,4
13731,92620,4
13732,46735,4
13733,46738,4
13734,98237,4
13735,49803,4
13736,12411,4
13737,165405,4
13738,12413,4
13739,52814,4
13740,75197,4
13741,76634,4
13742,84674,4
13743,19155,4
13744,190262,4
13745,17271,4
13746,29419,4
13747,146583,4
13748,113239,4
13749,116418,4
13750,83857,4
13751,13182,4
13752,83855,4
13753,120053,4
13754,162300,4
13755,40952,4
13756,19150,4
13757,21105,4
13758,50416,4
13759,21104,4
13760,123547,4
13761,91435,4
13762,23325,4
13763,27476,4
13764,169656,4
13765,185089,4
13766,86,4
13767,123560,4
13768,170517,4
13769,70815,4
13770,145373,4
13771,187697,4
13772,127150,4
13773,45703,4
13774,62243,4
13775,89818,4
13776,60379,4
13777,81797,4
13778,9535,4
13779,104452,4
13780,37271,4
13781,144460,4
13782,9531,4
13783,170326,4
13784,94267,4
13785,139021,4
13786,159638,4
13787,163129,4
13788,70215,4
13789,117866,4
13790,97826,4
13791,140577,4
13792,105011,4
13793,58142,4
13794,33792,4
13795,173159,4
13796,159630,4
13797,28764,4
13798,66454,4
13799,123562,4
13800,176521,4
13801,44395,4
13802,76306,4
13803,186907,4
13804,71940,4
13805,186905,4
13806,10794,4
13807,124594,4
13808,88022,4
13809,122190,4
13810,63561,4
13811,49261,4
13812,49312,4
13813,10381,4
13814,168054,4
13815,112259,4
13816,138760,4
13817,87315,4
13818,88029,4
13819,152972,4
13820,65575,4
13821,139142,4
13822,152970,4
13823,141955,4
13824,10389,4
13825,33664,4
13826,112250,4
13827,189889,4
13828,26779,4
13829,153292,4
13830,76435,4
13831,125245,4
13832,113360,4
13833,1350,4
13834,144789,4
13835,10799,4
13836,98830,4
13837,161756,4
13838,1352,4
13839,109354,4
13840,180906,4
13841,77078,4
13842,141952,4
13843,117248,4
13844,67442,4
13845,68181,4
13846,36692,4
13847,28986,4
13848,176664,4
13849,42399,4
13850,61368,4
13851,66632,4
13852,13828,4
13853,1282,4
13854,181675,4
13855,118290,4
13856,105946,4
13857,28363,4
13858,35423,4
13859,111725,4
13860,73252,4
13861,132538,4
13862,325,4
13863,58578,4
13864,164680,4
13865,37874,4
13866,171788,4
13867,144786,4
13868,93794,4
13869,91666,4
13870,30132,4
13871,173020,4
13872,66008,4
13873,50896,4
13874,96201,4
13875,36697,4
13876,66639,4
13877,91158,4
13878,127692,4
13879,8768,4
13880,93155,4
13881,41394,4
13882,80289,4
13883,129584,4
13884,128317,4
13885,79857,4
13886,117263,4
13887,90717,4
13888,34205,4
13889,34202,4
13890,119261,4
13891,20979,4
13892,100005,4
13893,103191,4
13894,6372,4
13895,119269,4
13896,151437,4
13897,150536,4
13898,151432,4
13899,183346,4
13900,84469,4
13901,161645,4
13902,119117,4
13903,175640,4
13904,119268,4
13905,131848,4
13906,81808,4
13907,129585,4
13908,159318,4
13909,95096,4
13910,80809,4
13911,14406,4
13912,61020,4
13913,128311,4
13914,65639,4
13915,23851,4
13916,15312,4
13917,70291,4
13918,139442,4
13919,152974,4
13920,150530,4
13921,110850,4
13922,67444,4
13923,152971,4
13924,17259,4
13925,127484,4
13926,163319,4
13927,27425,4
13928,101400,4
13929,153789,4
13930,163857,4
13931,78844,4
13932,117284,4
13933,108016,4
13934,152127,4
13935,110254,4
13936,78843,4
13937,179018,4
13938,30382,4
13939,53662,4
13940,57594,4
13941,61308,4
13942,147639,4
13943,177500,4
13944,125400,4
13945,43988,4
13946,117136,4
13947,124350,4
13948,183630,4
13949,82344,4
13950,134625,4
13951,128129,4
13952,39792,4
13953,42980,4
13954,93451,4
13955,84580,4
13956,24907,4
13957,79431,4
13958,43981,4
13959,52527,4
13960,13140,4
13961,140315,4
13962,41243,4
13963,718,4
13964,140024,4
13965,17657,4
13966,144094,4
13967,157292,4
13968,29083,4
13969,146478,4
13970,180393,4
13971,58163,4
13972,84598,4
13973,5883,4
13974,108874,4
13975,95879,4
13976,107785,4
13977,52605,4
13978,129106,4
13979,14493,4
13980,107063,4
13981,96911,4
13982,160796,4
13983,73731,4
13984,79886,4
13985,156019,4
13986,157080,4
13987,159369,4
13988,53709,4
13989,154361,4
13990,153708,4
13991,71635,4
13992,58165,4
13993,159920,4
13994,168901,4
13995,145324,4
13996,160304,4
13997,9249,4
13998,163689,4
13999,109940,4
14000,63111,4
14001,89042,4
14002,105093,4
14003,163633,4
14004,42985,4
14005,180249,4
14006,109358,4
14007,84274,4
14008,59263,4
14009,183998,4
14010,183555,4
14011,37122,4
14012,134769,4
14013,70151,4
14014,6261,4
14015,32743,4
14016,61740,4
14017,133745,4
14018,62904,4
14019,75732,4
14020,128907,4
14021,135617,4
14022,128581,4
14023,58209,4
14024,104071,4
14025,104077,4
14026,20037,4
14027,82500,4
14028,125957,4
14029,87223,4
14030,106611,4
14031,26470,4
14032,70159,4
14033,37258,4
14034,5154,4
14035,11573,4
14036,6471,4
14037,26472,4
14038,99183,4
14039,44712,4
14040,170897,4
14041,185453,4
14042,92709,4
14043,8466,4
14044,133749,4
14045,141372,4
14046,42610,4
14047,12141,4
14048,39689,4
14049,172726,4
14050,141318,4
14051,2637,4
14052,20749,4
14053,137131,4
14054,162034,4
14055,131829,4
14056,140680,4
14057,152049,4
14058,84587,4
14059,20958,4
14060,67017,4
14061,92701,4
14062,120222,4
14063,83854,4
14064,94726,4
14065,165604,4
14066,58201,4
14067,45591,4
14068,143716,4
14069,95790,4
14070,20033,4
14071,101978,4
14072,56330,4
14073,77775,4
14074,22050,4
14075,60854,4
14076,162819,4
14077,26706,4
14078,187501,4
14079,142558,4
14080,176060,4
14081,70316,4
14082,139750,4
14083,20038,4
14084,42883,4
14085,10858,4
14086,28188,4
14087,76275,4
14088,57466,4
14089,9332,4
14090,177617,4
14091,70549,4
14092,109589,4
14093,70562,4
14094,169727,4
14095,4885,4
14096,70274,4
14097,40813,4
14098,86294,4
14099,149915,4
14100,150897,4
14101,72915,4
14102,68332,4
14103,146313,4
14104,17491,4
14105,19072,4
14106,137186,4
14107,22235,4
14108,21076,4
14109,29142,4
14110,137367,4
14111,65005,4
14112,21394,4
14113,73347,4
14114,39824,4
14115,50578,4
14116,127729,4
14117,130187,4
14118,108941,4
14119,124974,4
14120,84203,4
14121,67198,4
14122,77649,4
14123,172129,4
14124,111242,4
14125,13575,4
14126,187892,4
14127,141333,4
14128,156546,4
14129,163085,4
14130,189170,4
14131,135064,4
14132,159021,4
14133,119956,4
14134,57516,4
14135,100084,4
14136,89028,4
14137,178673,4
14138,167973,4
14139,132029,4
14140,139531,4
14141,134995,4
14142,104477,4
14143,136857,4
14144,66526,4
14145,43355,4
14146,94515,4
14147,171372,4
14148,10097,4
14149,105142,4
14150,105141,4
14151,45393,4
14152,155108,4
14153,186998,4
14154,46274,4
14155,73018,4
14156,57512,4
14157,42971,4
14158,21390,4
14159,40816,4
14160,178746,4
14161,22234,4
14162,173673,4
14163,45398,4
14164,135485,4
14165,89147,4
14166,11492,4
14167,71402,4
14168,70569,4
14169,97246,4
14170,26011,4
14171,148538,4
14172,114686,4
14173,24015,4
14174,89143,4
14175,159029,4
14176,50000,4
14177,137187,4
14178,66895,4
14179,159015,4
14180,138883,4
14181,37434,4
14182,33209,4
14183,100674,4
14184,113278,4
14185,16507,4
14186,70940,4
14187,126043,4
14188,154145,4
14189,126030,4
14190,146138,4
14191,46018,4
14192,35626,4
14193,161942,4
14194,44407,4
14195,123515,4
14196,100770,4
14197,83246,4
14198,29470,4
14199,41362,4
14200,44403,4
14201,55824,4
14202,104567,4
14203,86977,4
14204,33999,4
14205,77536,4
14206,108766,4
14207,153013,4
14208,9752,4
14209,112140,4
14210,148317,4
14211,55687,4
14212,127394,4
14213,148318,4
14214,164295,4
14215,153230,4
14216,64171,4
14217,3248,4
14218,176630,4
14219,146025,4
14220,173635,4
14221,33996,4
14222,121424,4
14223,75959,4
14224,4318,4
14225,27360,4
14226,156454,4
14227,70759,4
14228,3116,4
14229,21792,4
14230,106121,4
14231,87009,4
14232,56070,4
14233,59715,4
14234,153651,4
14235,70755,4
14236,184030,4
14237,130188,4
14238,19907,4
14239,187237,4
14240,42795,4
14241,102630,4
14242,43197,4
14243,2012,4
14244,52882,4
14245,3112,4
14246,71657,4
14247,16501,4
14248,65579,4
14249,19335,4
14250,173639,4
14251,102385,4
14252,173677,4
14253,61202,4
14254,2542,4
14255,81278,4
14256,65493,4
14257,165425,4
14258,113275,4
14259,6813,4
14260,86390,4
14261,95546,4
14262,105912,4
14263,87590,4
14264,163120,4
14265,87597,4
14266,71493,4
14267,114290,4
14268,22641,4
14269,125210,4
14270,29475,4
14271,84734,4
14272,184980,4
14273,79239,4
14274,161087,4
14275,314,4
14276,111643,4
14277,26969,4
14278,86527,4
14279,145995,4
14280,96892,4
14281,161156,4
14282,111644,4
14283,123158,4
14284,32687,4
14285,145991,4
14286,118677,4
14287,119744,4
14288,22744,4
14289,167301,4
14290,141845,4
14291,19698,4
14292,33818,4
14293,94576,4
14294,89650,4
14295,93056,4
14296,175695,4
14297,103038,4
14298,47010,4
14299,1264,4
14300,60482,4
14301,54785,4
14302,122994,4
14303,102015,4
14304,148532,4
14305,29750,4
14306,114062,4
14307,92963,4
14308,124563,4
14309,114000,4
14310,83924,4
14311,114005,4
14312,125538,4
14313,169852,3
14314,133544,3
14315,104761,3
14316,99597,3
14317,26580,3
14318,75436,3
14319,23074,3
14320,28783,3
14321,59549,3
14322,104370,3
14323,118999,3
14324,2301,3
14325,62771,3
14326,41397,3
14327,2309,3
14328,51951,3
14329,62775,3
14330,120242,3
14331,66926,3
14332,136203,3
14333,137432,3
14334,45667,3
14335,83785,3
14336,168161,3
14337,83864,3
14338,62774,3
14339,99541,3
14340,148598,3
14341,83780,3
14342,51950,3
14343,175184,3
14344,117709,3
14345,23070,3
14346,13750,3
14347,156631,3
14348,88705,3
14349,115488,3
14350,35875,3
14351,63248,3
14352,106701,3
14353,46316,3
14354,106705,3
14355,106704,3
14356,37237,3
14357,46821,3
14358,67018,3
14359,88703,3
14360,103832,3
14361,84438,3
14362,64976,3
14363,41200,3
14364,2560,3
14365,31152,3
14366,67887,3
14367,112812,3
14368,78479,3
14369,173421,3
14370,152190,3
14371,159518,3
14372,132493,3
14373,84835,3
14374,115234,3
14375,94465,3
14376,75438,3
14377,55982,3
14378,176624,3
14379,20275,3
14380,141000,3
14381,132219,3
14382,29299,3
14383,160318,3
14384,158651,3
14385,139533,3
14386,158655,3
14387,120609,3
14388,30077,3
14389,31384,3
14390,97953,3
14391,173205,3
14392,38095,3
14393,170039,3
14394,31645,3
14395,99545,3
14396,170269,3
14397,86496,3
14398,42127,3
14399,167139,3
14400,167135,3
14401,12232,3
14402,16234,3
14403,184919,3
14404,153879,3
14405,86060,3
14406,37599,3
14407,190310,3
14408,144366,3
14409,153878,3
14410,20175,3
14411,9172,3
14412,40600,3
14413,169510,3
14414,35918,3
14415,121842,3
14416,76126,3
14417,57889,3
14418,12239,3
14419,144111,3
14420,127495,3
14421,116723,3
14422,167592,3
14423,29373,3
14424,118886,3
14425,17929,3
14426,48789,3
14427,116380,3
14428,109891,3
14429,1852,3
14430,95180,3
14431,155775,3
14432,61091,3
14433,48484,3
14434,86533,3
14435,22383,3
14436,128705,3
14437,49899,3
14438,59915,3
14439,24349,3
14440,103294,3
14441,103297,3
14442,121844,3
14443,123213,3
14444,189123,3
14445,117493,3
14446,83868,3
14447,29374,3
14448,13741,3
14449,182860,3
14450,157875,3
14451,36917,3
14452,118997,3
14453,34533,3
14454,81665,3
14455,14869,3
14456,13754,3
14457,160292,3
14458,29375,3
14459,97181,3
14460,2305,3
14461,70279,3
14462,45661,3
14463,69023,3
14464,142047,3
14465,30674,3
14466,34339,3
14467,110670,3
14468,157876,3
14469,60139,3
14470,32007,3
14471,64972,3
14472,172630,3
14473,188561,3
14474,170340,3
14475,52688,3
14476,60732,3
14477,176199,3
14478,80378,3
14479,14848,3
14480,42895,3
14481,94622,3
14482,4164,3
14483,176381,3
14484,69908,3
14485,51384,3
14486,44870,3
14487,178285,3
14488,14865,3
14489,53334,3
14490,29377,3
14491,162862,3
14492,142550,3
14493,163056,3
14494,64058,3
14495,112819,3
14496,61454,3
14497,45876,3
14498,182778,3
14499,54013,3
14500,169696,3
14501,118362,3
14502,88752,3
14503,163465,3
14504,3856,3
14505,163467,3
14506,2313,3
14507,93645,3
14508,164583,3
14509,157102,3
14510,160202,3
14511,173981,3
14512,3852,3
14513,27420,3
14514,2314,3
14515,147250,3
14516,149907,3
14517,173980,3
14518,182779,3
14519,151362,3
14520,149264,3
14521,180038,3
14522,151368,3
14523,164811,3
14524,88302,3
14525,187037,3
14526,23468,3
14527,105029,3
14528,74535,3
14529,161851,3
14530,151367,3
14531,33329,3
14532,161853,3
14533,158367,3
14534,43737,3
14535,41209,3
14536,161858,3
14537,161567,3
14538,61450,3
14539,5859,3
14540,49064,3
14541,4072,3
14542,119297,3
14543,43009,3
14544,13088,3
14545,8796,3
14546,17503,3
14547,20188,3
14548,31840,3
14549,11888,3
14550,186651,3
14551,95069,3
14552,52870,3
14553,186089,3
14554,49068,3
14555,88715,3
14556,78474,3
14557,52877,3
14558,5165,3
14559,95060,3
14560,88711,3
14561,169341,3
14562,148862,3
14563,87649,3
14564,69024,3
14565,51760,3
14566,146241,3
14567,126485,3
14568,77685,3
14569,149908,3
14570,96087,3
14571,72358,3
14572,25047,3
14573,13037,3
14574,25046,3
14575,53946,3
14576,163538,3
14577,164586,3
14578,147255,3
14579,120614,3
14580,140719,3
14581,8793,3
14582,187128,3
14583,181275,3
14584,11880,3
14585,38955,3
14586,24896,3
14587,161198,3
14588,120616,3
14589,169348,3
14590,135759,3
14591,174131,3
14592,34677,3
14593,13032,3
14594,23461,3
14595,74779,3
14596,142110,3
14597,172495,3
14598,78770,3
14599,78771,3
14600,137037,3
14601,78772,3
14602,17110,3
14603,122465,3
14604,63932,3
14605,43692,3
14606,159513,3
14607,72443,3
14608,179873,3
14609,151947,3
14610,72992,3
14611,133977,3
14612,181401,3
14613,13594,3
14614,59018,3
14615,41074,3
14616,102559,3
14617,125704,3
14618,85362,3
14619,21475,3
14620,94731,3
14621,137796,3
14622,88860,3
14623,20291,3
14624,22576,3
14625,139758,3
14626,9192,3
14627,189068,3
14628,160297,3
14629,90794,3
14630,73832,3
14631,29674,3
14632,19457,3
14633,184240,3
14634,97443,3
14635,88708,3
14636,113884,3
14637,94733,3
14638,170241,3
14639,1159,3
14640,101276,3
14641,94730,3
14642,74539,3
14643,43698,3
14644,116102,3
14645,116105,3
14646,12857,3
14647,108148,3
14648,44938,3
14649,81772,3
14650,145830,3
14651,174375,3
14652,81774,3
14653,41389,3
14654,175183,3
14655,57406,3
14656,43141,3
14657,118097,3
14658,3089,3
14659,174370,3
14660,95212,3
14661,144442,3
14662,134843,3
14663,152992,3
14664,17382,3
14665,34385,3
14666,80639,3
14667,12854,3
14668,64396,3
14669,94333,3
14670,45871,3
14671,126606,3
14672,60412,3
14673,157018,3
14674,51773,3
14675,134401,3
14676,182159,3
14677,57402,3
14678,54586,3
14679,98845,3
14680,157196,3
14681,49320,3
14682,115896,3
14683,44479,3
14684,91139,3
14685,60414,3
14686,129148,3
14687,36247,3
14688,52873,3
14689,23463,3
14690,91594,3
14691,133757,3
14692,132045,3
14693,165876,3
14694,163395,3
14695,83799,3
14696,143207,3
14697,5618,3
14698,48717,3
14699,50916,3
14700,5952,3
14701,84713,3
14702,38362,3
14703,22108,3
14704,5612,3
14705,104506,3
14706,151705,3
14707,188155,3
14708,122594,3
14709,33316,3
14710,85797,3
14711,188982,3
14712,3583,3
14713,5614,3
14714,154581,3
14715,18031,3
14716,106460,3
14717,176231,3
14718,67671,3
14719,60546,3
14720,71849,3
14721,82111,3
14722,81383,3
