,ori,lo_transittime
7512,35382.0,22.0
7513,35383.0,18.0
7514,35387.0,13.0
7515,35389.0,21.0
7516,35390.0,14.0
7517,35391.0,10.0
7518,35395.0,24.0
7519,35396.0,15.0
7520,35397.0,13.0
7521,35408.0,7.0
7522,35410.0,5.0
7523,35417.0,10.0
7524,35423.0,19.0
7525,35427.0,15.0
7526,35431.0,10.0
7527,35443.0,20.0
7528,35445.0,16.0
7529,35449.0,6.0
7530,35451.0,10.0
7531,35453.0,17.0
7532,35460.0,13.0
7533,35462.0,26.0
7534,35464.0,18.0
7535,35468.0,7.0
7536,35470.0,21.0
7537,35472.0,6.0
7538,35473.0,12.0
7539,35476.0,25.0
7540,35488.0,8.0
7541,35491.0,9.0
7542,35499.0,9.0
7543,35500.0,16.0
7544,35504.0,27.0
7545,35508.0,17.0
7546,35511.0,8.0
7547,35513.0,5.0
7548,35514.0,16.0
7549,35515.0,15.0
7550,35517.0,19.0
7551,35521.0,26.0
7552,35528.0,22.0
7553,35529.0,20.0
7554,35531.0,25.0
7555,35534.0,10.0
7556,35538.0,8.0
7557,35542.0,11.0
7558,35543.0,23.0
7559,35544.0,11.0
7560,35546.0,10.0
7561,35553.0,11.0
7562,35558.0,17.0
7563,35561.0,18.0
7564,35567.0,10.0
7565,35569.0,4.0
7566,35574.0,12.0
7567,35579.0,5.0
7568,35584.0,13.0
7569,35587.0,12.0
7570,35598.0,18.0
7571,35601.0,7.0
7572,35602.0,7.0
7573,35608.0,18.0
7574,35610.0,18.0
7575,35613.0,12.0
7576,35616.0,10.0
7577,35622.0,26.0
7578,35623.0,2.0
7579,35626.0,18.0
7580,35628.0,18.0
7581,35632.0,6.0
7582,35659.0,7.0
7583,35662.0,19.0
7584,35663.0,6.0
7585,35666.0,11.0
7586,35669.0,7.0
7587,35674.0,10.0
7588,35676.0,15.0
7589,35677.0,12.0
7590,35689.0,18.0
7591,35694.0,22.0
7592,35695.0,7.0
7593,35697.0,12.0
7594,35700.0,11.0
7595,35706.0,20.0
7596,35707.0,9.0
7597,35710.0,22.0
7598,35714.0,20.0
7599,35723.0,20.0
7600,35729.0,9.0
7601,35734.0,7.0
7602,35735.0,16.0
7603,35741.0,9.0
7604,35743.0,13.0
7605,35747.0,10.0
7606,35750.0,3.0
7607,35759.0,12.0
7608,35774.0,10.0
7609,35783.0,6.0
7610,35793.0,20.0
7611,35800.0,15.0
7612,35802.0,4.0
7613,35803.0,9.0
7614,35804.0,22.0
7615,35807.0,9.0
7616,35811.0,14.0
7617,35816.0,11.0
7618,35818.0,18.0
7619,35828.0,17.0
7620,35829.0,14.0
7621,35831.0,12.0
7622,35832.0,17.0
7623,35835.0,13.0
7624,35836.0,9.0
7625,35843.0,22.0
7626,35852.0,24.0
7627,35853.0,11.0
7628,35856.0,22.0
7629,35857.0,27.0
7630,35869.0,17.0
7631,35870.0,9.0
7632,35874.0,17.0
7633,35876.0,13.0
7634,35887.0,5.0
7635,35904.0,22.0
7636,35906.0,24.0
7637,35913.0,7.0
7638,35918.0,16.0
7639,35925.0,18.0
7640,35927.0,18.0
7641,35931.0,13.0
7642,35941.0,28.0
7643,35955.0,18.0
7644,35956.0,3.0
7645,35961.0,7.0
7646,35966.0,15.0
7647,35971.0,6.0
7648,35972.0,3.0
7649,35977.0,15.0
7650,35987.0,19.0
7651,35988.0,9.0
7652,35996.0,18.0
7653,36000.0,10.0
7654,36007.0,20.0
7655,36014.0,10.0
7656,36015.0,6.0
7657,36016.0,9.0
7658,36017.0,14.0
7659,36018.0,16.0
7660,36021.0,13.0
7661,36032.0,7.0
7662,36038.0,13.0
7663,36042.0,21.0
7664,36045.0,19.0
7665,36051.0,12.0
7666,36053.0,12.0
7667,36055.0,12.0
7668,36057.0,21.0
7669,36058.0,10.0
7670,36060.0,14.0
7671,36062.0,22.0
7672,36069.0,13.0
7673,36070.0,13.0
7674,36075.0,11.0
7675,36093.0,20.0
7676,36097.0,5.0
7677,36102.0,9.0
7678,36103.0,15.0
7679,36117.0,18.0
7680,36132.0,15.0
7681,36148.0,12.0
7682,36149.0,5.0
7683,36151.0,11.0
7684,36157.0,16.0
7685,36159.0,8.0
7686,36168.0,16.0
7687,36169.0,13.0
7688,36171.0,20.0
7689,36178.0,19.0
7690,36179.0,8.0
7691,36186.0,10.0
7692,36188.0,12.0
7693,36189.0,21.0
7694,36191.0,19.0
7695,36192.0,17.0
7696,36194.0,19.0
7697,36199.0,10.0
7698,36206.0,16.0
7699,36207.0,17.0
7700,36211.0,12.0
7701,36215.0,14.0
7702,36216.0,16.0
7703,36217.0,10.0
7704,36222.0,6.0
7705,36230.0,21.0
7706,36234.0,16.0
7707,36236.0,15.0
7708,36237.0,13.0
7709,36246.0,18.0
7710,36247.0,28.0
7711,36248.0,19.0
7712,36254.0,9.0
7713,36257.0,19.0
7714,36268.0,14.0
7715,36270.0,7.0
7716,36271.0,10.0
7717,36278.0,11.0
7718,36283.0,8.0
7719,36285.0,5.0
7720,36299.0,10.0
7721,36303.0,10.0
7722,36304.0,9.0
7723,36310.0,14.0
7724,36313.0,18.0
7725,36322.0,22.0
7726,36326.0,24.0
7727,36331.0,21.0
7728,36335.0,29.0
7729,36336.0,9.0
7730,36337.0,14.0
7731,36339.0,10.0
7732,36345.0,18.0
7733,36350.0,19.0
7734,36353.0,14.0
7735,36366.0,15.0
7736,36367.0,14.0
7737,36376.0,15.0
7738,36384.0,19.0
7739,36388.0,5.0
7740,36395.0,23.0
7741,36399.0,13.0
7742,36402.0,22.0
7743,36411.0,24.0
7744,36417.0,14.0
7745,36420.0,6.0
7746,36434.0,20.0
7747,36439.0,19.0
7748,36440.0,7.0
7749,36447.0,19.0
7750,36450.0,13.0
7751,36452.0,22.0
7752,36454.0,22.0
7753,36460.0,9.0
7754,36469.0,17.0
7755,36476.0,13.0
7756,36479.0,18.0
7757,36484.0,17.0
7758,36488.0,16.0
7759,36489.0,9.0
7760,36492.0,23.0
7761,36496.0,7.0
7762,36497.0,9.0
7763,36513.0,22.0
7764,36515.0,20.0
7765,36518.0,15.0
7766,36521.0,22.0
7767,36535.0,17.0
7768,36538.0,23.0
7769,36539.0,13.0
7770,36540.0,17.0
7771,36554.0,7.0
7772,36563.0,16.0
7773,36573.0,5.0
7774,36598.0,11.0
7775,36605.0,12.0
7776,36609.0,11.0
7777,36612.0,15.0
7778,36614.0,19.0
7779,36618.0,20.0
7780,36619.0,12.0
7781,36630.0,13.0
7782,36634.0,13.0
7783,36637.0,21.0
7784,36649.0,15.0
7785,36651.0,11.0
7786,36654.0,14.0
7787,36657.0,11.0
7788,36659.0,16.0
7789,36672.0,16.0
7790,36674.0,9.0
7791,36682.0,10.0
7792,36687.0,12.0
7793,36691.0,18.0
7794,36692.0,10.0
7795,36697.0,20.0
7796,36713.0,17.0
7797,36717.0,25.0
7798,36727.0,7.0
7799,36729.0,2.0
7800,36733.0,16.0
7801,36734.0,17.0
7802,36736.0,15.0
7803,36738.0,10.0
7804,36743.0,11.0
7805,36750.0,7.0
7806,36754.0,19.0
7807,36758.0,9.0
7808,36762.0,6.0
7809,36768.0,16.0
7810,36771.0,19.0
7811,36772.0,8.0
7812,36773.0,24.0
7813,36775.0,18.0
7814,36776.0,11.0
7815,36780.0,14.0
7816,36783.0,13.0
7817,36785.0,13.0
7818,36798.0,11.0
7819,36803.0,14.0
7820,36811.0,11.0
7821,36814.0,18.0
7822,36824.0,15.0
7823,36840.0,6.0
7824,36853.0,13.0
7825,36865.0,10.0
7826,36867.0,12.0
7827,36871.0,12.0
7828,36873.0,5.0
7829,36883.0,13.0
7830,36888.0,13.0
7831,36902.0,12.0
7832,36905.0,15.0
7833,36916.0,9.0
7834,36926.0,24.0
7835,36929.0,15.0
7836,36933.0,8.0
7837,36944.0,20.0
7838,36948.0,9.0
7839,36950.0,17.0
7840,36957.0,11.0
7841,36961.0,12.0
7842,36971.0,11.0
7843,36973.0,18.0
7844,36983.0,18.0
7845,36985.0,9.0
7846,36998.0,8.0
7847,37001.0,21.0
7848,37012.0,19.0
7849,37014.0,14.0
7850,37015.0,23.0
7851,37017.0,16.0
7852,37031.0,7.0
7853,37039.0,13.0
7854,37041.0,6.0
7855,37047.0,12.0
7856,37050.0,10.0
7857,37055.0,7.0
7858,37060.0,18.0
7859,37067.0,7.0
7860,37069.0,18.0
7861,37075.0,16.0
7862,37086.0,17.0
7863,37089.0,18.0
7864,37093.0,13.0
7865,37096.0,6.0
7866,37100.0,19.0
7867,37105.0,13.0
7868,37106.0,27.0
7869,37108.0,6.0
7870,37111.0,7.0
7871,37114.0,12.0
7872,37116.0,11.0
7873,37122.0,11.0
7874,37124.0,19.0
7875,37127.0,14.0
7876,37141.0,11.0
7877,37146.0,12.0
7878,37148.0,13.0
7879,37151.0,14.0
7880,37152.0,10.0
7881,37155.0,9.0
7882,37160.0,13.0
7883,37161.0,12.0
7884,37163.0,7.0
7885,37165.0,14.0
7886,37170.0,17.0
7887,37174.0,6.0
7888,37182.0,16.0
7889,37183.0,11.0
7890,37187.0,18.0
7891,37198.0,11.0
7892,37199.0,5.0
7893,37203.0,22.0
7894,37204.0,13.0
7895,37205.0,10.0
7896,37207.0,21.0
7897,37224.0,14.0
7898,37230.0,5.0
7899,37237.0,7.0
7900,37249.0,24.0
7901,37258.0,8.0
7902,37267.0,4.0
7903,37268.0,5.0
7904,37275.0,7.0
7905,37280.0,10.0
7906,37281.0,9.0
7907,37283.0,13.0
7908,37284.0,2.0
7909,37286.0,19.0
7910,37287.0,3.0
7911,37288.0,18.0
7912,37292.0,15.0
7913,37297.0,14.0
7914,37298.0,6.0
7915,37299.0,29.0
7916,37301.0,13.0
7917,37305.0,19.0
7918,37308.0,21.0
7919,37314.0,28.0
7920,37316.0,19.0
7921,37318.0,12.0
7922,37332.0,17.0
7923,37340.0,5.0
7924,37345.0,11.0
7925,37353.0,25.0
7926,37354.0,6.0
7927,37355.0,15.0
7928,37359.0,22.0
7929,37367.0,19.0
7930,37369.0,8.0
7931,37374.0,17.0
7932,37376.0,10.0
7933,37377.0,17.0
7934,37383.0,11.0
7935,37385.0,16.0
7936,37389.0,17.0
7937,37392.0,20.0
7938,37398.0,11.0
7939,37401.0,30.0
7940,37412.0,18.0
7941,37415.0,9.0
7942,37416.0,20.0
7943,37425.0,9.0
7944,37426.0,15.0
7945,37432.0,3.0
7946,37435.0,18.0
7947,37444.0,14.0
7948,37450.0,18.0
7949,37456.0,16.0
7950,37458.0,19.0
7951,37460.0,19.0
7952,37468.0,20.0
7953,37470.0,4.0
7954,37471.0,23.0
7955,37473.0,10.0
7956,37480.0,20.0
7957,37482.0,19.0
7958,37490.0,11.0
7959,37494.0,30.0
7960,37498.0,14.0
7961,37499.0,13.0
7962,37503.0,11.0
7963,37504.0,15.0
7964,37508.0,0.0
7965,37510.0,7.0
7966,37511.0,19.0
7967,37524.0,7.0
7968,37526.0,13.0
7969,37527.0,18.0
7970,37541.0,26.0
7971,37543.0,16.0
7972,37545.0,21.0
7973,37546.0,17.0
7974,37555.0,9.0
7975,37557.0,12.0
7976,37559.0,15.0
7977,37562.0,11.0
7978,37564.0,20.0
7979,37566.0,7.0
7980,37567.0,17.0
7981,37571.0,13.0
7982,37578.0,5.0
7983,37587.0,7.0
7984,37590.0,9.0
7985,37598.0,10.0
7986,37605.0,5.0
7987,37609.0,14.0
7988,37615.0,21.0
7989,37618.0,17.0
7990,37625.0,17.0
7991,37631.0,18.0
7992,37635.0,11.0
7993,37636.0,14.0
7994,37643.0,26.0
7995,37651.0,20.0
7996,37654.0,11.0
7997,37657.0,7.0
7998,37659.0,20.0
7999,37661.0,8.0
8000,37664.0,18.0
8001,37667.0,21.0
8002,37672.0,12.0
8003,37673.0,4.0
8004,37681.0,18.0
8005,37688.0,9.0
8006,37692.0,15.0
8007,37704.0,25.0
8008,37706.0,14.0
8009,37712.0,13.0
8010,37716.0,14.0
8011,37721.0,13.0
8012,37743.0,19.0
8013,37744.0,22.0
8014,37745.0,8.0
8015,37746.0,13.0
8016,37748.0,9.0
8017,37755.0,28.0
8018,37757.0,15.0
8019,37758.0,28.0
8020,37760.0,25.0
8021,37763.0,9.0
8022,37772.0,29.0
8023,37790.0,14.0
8024,37800.0,2.0
8025,37803.0,18.0
8026,37807.0,6.0
8027,37815.0,8.0
8028,37824.0,11.0
8029,37832.0,14.0
8030,37837.0,10.0
8031,37844.0,26.0
8032,37848.0,8.0
8033,37849.0,16.0
8034,37851.0,11.0
8035,37853.0,11.0
8036,37856.0,13.0
8037,37861.0,26.0
8038,37874.0,17.0
8039,37883.0,12.0
8040,37886.0,7.0
8041,37893.0,11.0
8042,37895.0,14.0
8043,37901.0,19.0
8044,37910.0,13.0
8045,37918.0,21.0
8046,37922.0,26.0
8047,37928.0,8.0
8048,37930.0,14.0
8049,37935.0,21.0
8050,37937.0,19.0
8051,37943.0,19.0
8052,37950.0,20.0
8053,37964.0,18.0
8054,37972.0,20.0
8055,37974.0,6.0
8056,37975.0,12.0
8057,37981.0,17.0
8058,37995.0,13.0
8059,38002.0,11.0
8060,38006.0,19.0
8061,38008.0,20.0
8062,38017.0,9.0
8063,38019.0,14.0
8064,38028.0,16.0
8065,38031.0,18.0
8066,38032.0,22.0
8067,38036.0,15.0
8068,38053.0,21.0
8069,38058.0,18.0
8070,38063.0,18.0
8071,38066.0,4.0
8072,38071.0,8.0
8073,38080.0,27.0
8074,38083.0,17.0
8075,38088.0,22.0
8076,38095.0,9.0
8077,38107.0,20.0
8078,38108.0,18.0
8079,38118.0,10.0
8080,38127.0,20.0
8081,38130.0,14.0
8082,38131.0,5.0
8083,38134.0,9.0
8084,38135.0,18.0
8085,38146.0,24.0
8086,38148.0,14.0
8087,38150.0,24.0
8088,38151.0,4.0
8089,38156.0,10.0
8090,38165.0,9.0
8091,38169.0,11.0
8092,38184.0,8.0
8093,38187.0,18.0
8094,38191.0,9.0
8095,38194.0,19.0
8096,38198.0,12.0
8097,38204.0,22.0
8098,38207.0,4.0
8099,38211.0,14.0
8100,38217.0,8.0
8101,38224.0,12.0
8102,38227.0,17.0
8103,38237.0,6.0
8104,38238.0,16.0
8105,38240.0,11.0
8106,38243.0,8.0
8107,38253.0,10.0
8108,38261.0,13.0
8109,38265.0,12.0
8110,38271.0,5.0
8111,38280.0,11.0
8112,38284.0,19.0
8113,38286.0,20.0
8114,38289.0,15.0
8115,38293.0,26.0
8116,38294.0,16.0
8117,38295.0,7.0
8118,38297.0,29.0
8119,38301.0,19.0
8120,38304.0,19.0
8121,38317.0,18.0
8122,38320.0,12.0
8123,38322.0,27.0
8124,38326.0,6.0
8125,38327.0,12.0
8126,38332.0,19.0
8127,38333.0,8.0
8128,38335.0,15.0
8129,38337.0,16.0
8130,38342.0,24.0
8131,38346.0,16.0
8132,38358.0,12.0
8133,38379.0,18.0
8134,38383.0,29.0
8135,38387.0,19.0
8136,38396.0,9.0
8137,38414.0,19.0
8138,38418.0,17.0
8139,38420.0,26.0
8140,38422.0,22.0
8141,38424.0,12.0
8142,38427.0,14.0
8143,38428.0,19.0
8144,38429.0,20.0
8145,38432.0,18.0
8146,38443.0,20.0
8147,38444.0,6.0
8148,38451.0,13.0
8149,38452.0,17.0
8150,38454.0,2.0
8151,38455.0,13.0
8152,38463.0,11.0
8153,38469.0,20.0
8154,38472.0,16.0
8155,38477.0,13.0
8156,38494.0,9.0
8157,38495.0,17.0
8158,38497.0,12.0
8159,38513.0,19.0
8160,38515.0,26.0
8161,38522.0,7.0
8162,38523.0,15.0
8163,38529.0,9.0
8164,38530.0,8.0
8165,38533.0,5.0
8166,38538.0,26.0
8167,38539.0,15.0
8168,38545.0,11.0
8169,38549.0,10.0
8170,38560.0,28.0
8171,38562.0,18.0
8172,38569.0,18.0
8173,38574.0,19.0
8174,38588.0,7.0
8175,38592.0,9.0
8176,38597.0,24.0
8177,38598.0,14.0
8178,38599.0,13.0
8179,38604.0,18.0
8180,38606.0,14.0
8181,38607.0,13.0
8182,38612.0,14.0
8183,38614.0,4.0
8184,38617.0,22.0
8185,38618.0,10.0
8186,38626.0,22.0
8187,38627.0,17.0
8188,38628.0,12.0
8189,38632.0,15.0
8190,38635.0,15.0
8191,38642.0,17.0
8192,38643.0,26.0
8193,38648.0,17.0
8194,38654.0,24.0
8195,38656.0,9.0
8196,38664.0,12.0
8197,38668.0,16.0
8198,38674.0,10.0
8199,38675.0,11.0
8200,38689.0,17.0
8201,38694.0,7.0
8202,38695.0,16.0
8203,38702.0,30.0
8204,38703.0,21.0
8205,38714.0,12.0
8206,38715.0,4.0
8207,38720.0,14.0
8208,38723.0,17.0
8209,38726.0,14.0
8210,38729.0,27.0
8211,38730.0,12.0
8212,38733.0,26.0
8213,38737.0,15.0
8214,38739.0,8.0
8215,38745.0,20.0
8216,38746.0,18.0
8217,38750.0,14.0
8218,38752.0,13.0
8219,38753.0,18.0
8220,38773.0,18.0
8221,38778.0,15.0
8222,38783.0,13.0
8223,38784.0,13.0
8224,38785.0,18.0
8225,38787.0,12.0
8226,38809.0,9.0
8227,38811.0,16.0
8228,38822.0,20.0
8229,38829.0,18.0
8230,38830.0,22.0
8231,38831.0,10.0
8232,38836.0,7.0
8233,38837.0,10.0
8234,38842.0,11.0
8235,38846.0,22.0
8236,38848.0,29.0
8237,38853.0,12.0
8238,38866.0,15.0
8239,38867.0,17.0
8240,38868.0,17.0
8241,38870.0,17.0
8242,38872.0,13.0
8243,38873.0,10.0
8244,38874.0,10.0
8245,38882.0,21.0
8246,38897.0,18.0
8247,38898.0,9.0
8248,38903.0,18.0
8249,38905.0,22.0
8250,38909.0,18.0
8251,38912.0,9.0
8252,38926.0,24.0
8253,38928.0,22.0
8254,38930.0,15.0
8255,38935.0,19.0
8256,38938.0,14.0
8257,38941.0,14.0
8258,38944.0,12.0
8259,38955.0,7.0
8260,38956.0,27.0
8261,38960.0,10.0
8262,38961.0,22.0
8263,38968.0,14.0
8264,38970.0,11.0
8265,38974.0,16.0
8266,38976.0,4.0
8267,38978.0,6.0
8268,38983.0,13.0
8269,38989.0,9.0
8270,38991.0,25.0
8271,38993.0,15.0
8272,38995.0,25.0
8273,39004.0,16.0
8274,39013.0,18.0
8275,39015.0,11.0
8276,39019.0,17.0
8277,39020.0,11.0
8278,39021.0,16.0
8279,39034.0,15.0
8280,39047.0,18.0
8281,39049.0,22.0
8282,39065.0,21.0
8283,39068.0,12.0
8284,39070.0,8.0
8285,39083.0,7.0
8286,39085.0,3.0
8287,39086.0,19.0
8288,39088.0,19.0
8289,39093.0,9.0
8290,39096.0,22.0
8291,39097.0,18.0
8292,39105.0,9.0
8293,39108.0,10.0
8294,39112.0,15.0
8295,39118.0,22.0
8296,39123.0,22.0
8297,39124.0,24.0
8298,39135.0,9.0
8299,39146.0,9.0
8300,39147.0,11.0
8301,39148.0,15.0
8302,39152.0,25.0
8303,39158.0,18.0
8304,39165.0,13.0
8305,39166.0,13.0
8306,39169.0,28.0
8307,39177.0,12.0
8308,39180.0,15.0
8309,39182.0,15.0
8310,39188.0,16.0
8311,39189.0,5.0
8312,39192.0,11.0
8313,39194.0,17.0
8314,39201.0,23.0
8315,39218.0,12.0
8316,39223.0,7.0
8317,39243.0,6.0
8318,39247.0,11.0
8319,39248.0,10.0
8320,39255.0,20.0
8321,39264.0,6.0
8322,39266.0,15.0
8323,39267.0,21.0
8324,39271.0,8.0
8325,39276.0,13.0
8326,39282.0,12.0
8327,39284.0,17.0
8328,39285.0,8.0
8329,39292.0,17.0
8330,39294.0,15.0
8331,39301.0,10.0
8332,39303.0,10.0
8333,39310.0,6.0
8334,39311.0,17.0
8335,39314.0,9.0
8336,39320.0,5.0
8337,39326.0,7.0
8338,39330.0,18.0
8339,39337.0,14.0
8340,39341.0,26.0
8341,39345.0,20.0
8342,39347.0,9.0
8343,39348.0,12.0
8344,39354.0,19.0
8345,39356.0,10.0
8346,39359.0,14.0
8347,39360.0,18.0
8348,39364.0,15.0
8349,39369.0,26.0
8350,39375.0,4.0
8351,39387.0,1.0
8352,39390.0,14.0
8353,39398.0,25.0
8354,39401.0,16.0
8355,39404.0,9.0
8356,39408.0,20.0
8357,39417.0,17.0
8358,39423.0,24.0
8359,39425.0,20.0
8360,39433.0,14.0
8361,39436.0,11.0
8362,39438.0,16.0
8363,39439.0,19.0
8364,39441.0,13.0
8365,39442.0,16.0
8366,39449.0,19.0
8367,39454.0,11.0
8368,39459.0,13.0
8369,39475.0,11.0
8370,39478.0,12.0
8371,39481.0,15.0
8372,39501.0,15.0
8373,39506.0,9.0
8374,39507.0,22.0
8375,39509.0,23.0
8376,39510.0,12.0
8377,39514.0,16.0
8378,39535.0,16.0
8379,39540.0,18.0
8380,39544.0,20.0
8381,39546.0,17.0
8382,39549.0,1.0
8383,39552.0,18.0
8384,39558.0,10.0
8385,39562.0,7.0
8386,39564.0,25.0
8387,39568.0,11.0
8388,39572.0,16.0
8389,39576.0,9.0
8390,39581.0,4.0
8391,39586.0,18.0
8392,39587.0,13.0
8393,39591.0,11.0
8394,39593.0,14.0
8395,39594.0,9.0
8396,39601.0,8.0
8397,39605.0,9.0
8398,39613.0,9.0
8399,39615.0,1.0
8400,39616.0,11.0
8401,39622.0,14.0
8402,39625.0,16.0
8403,39627.0,12.0
8404,39645.0,9.0
8405,39648.0,15.0
8406,39652.0,13.0
8407,39654.0,20.0
8408,39660.0,19.0
8409,39676.0,27.0
8410,39679.0,16.0
8411,39689.0,15.0
8412,39691.0,8.0
8413,39693.0,15.0
8414,39697.0,9.0
8415,39698.0,8.0
8416,39699.0,5.0
8417,39713.0,27.0
8418,39718.0,27.0
8419,39721.0,21.0
8420,39722.0,11.0
8421,39723.0,22.0
8422,39725.0,8.0
8423,39728.0,10.0
8424,39737.0,11.0
8425,39738.0,17.0
8426,39747.0,11.0
8427,39748.0,18.0
8428,39765.0,22.0
8429,39786.0,20.0
8430,39790.0,15.0
8431,39792.0,22.0
8432,39795.0,4.0
8433,39797.0,15.0
8434,39800.0,15.0
8435,39801.0,25.0
8436,39804.0,8.0
8437,39805.0,22.0
8438,39808.0,11.0
8439,39809.0,16.0
8440,39812.0,7.0
8441,39818.0,9.0
8442,39824.0,15.0
8443,39833.0,10.0
8444,39837.0,11.0
8445,39840.0,11.0
8446,39842.0,19.0
8447,39843.0,16.0
8448,39844.0,3.0
8449,39861.0,14.0
8450,39862.0,25.0
8451,39867.0,19.0
8452,39868.0,15.0
8453,39873.0,22.0
8454,39875.0,11.0
8455,39877.0,7.0
8456,39878.0,5.0
8457,39881.0,13.0
8458,39888.0,17.0
8459,39889.0,5.0
8460,39892.0,29.0
8461,39897.0,6.0
8462,39903.0,7.0
8463,39916.0,4.0
8464,39918.0,14.0
8465,39919.0,11.0
8466,39920.0,8.0
8467,39921.0,13.0
8468,39934.0,20.0
8469,39937.0,13.0
8470,39938.0,16.0
8471,39942.0,11.0
8472,39946.0,11.0
8473,39947.0,22.0
8474,39949.0,18.0
8475,39958.0,12.0
8476,39961.0,19.0
8477,39964.0,17.0
8478,39965.0,7.0
8479,39967.0,16.0
8480,39971.0,17.0
8481,39975.0,28.0
8482,39976.0,11.0
8483,39977.0,11.0
8484,39983.0,17.0
8485,40000.0,23.0
8486,40002.0,14.0
8487,40006.0,13.0
8488,40010.0,5.0
8489,40030.0,17.0
8490,40033.0,13.0
8491,40044.0,17.0
8492,40045.0,11.0
8493,40046.0,11.0
8494,40051.0,27.0
8495,40068.0,0.0
8496,40082.0,15.0
8497,40098.0,9.0
8498,40107.0,8.0
8499,40112.0,16.0
8500,40117.0,15.0
8501,40119.0,9.0
8502,40123.0,18.0
8503,40124.0,6.0
8504,40127.0,22.0
8505,40131.0,14.0
8506,40142.0,12.0
8507,40157.0,11.0
8508,40159.0,22.0
8509,40162.0,9.0
8510,40165.0,16.0
8511,40171.0,17.0
8512,40175.0,21.0
8513,40178.0,10.0
8514,40182.0,9.0
8515,40207.0,16.0
8516,40210.0,17.0
8517,40212.0,29.0
8518,40213.0,17.0
8519,40218.0,7.0
8520,40220.0,7.0
8521,40223.0,22.0
8522,40224.0,5.0
8523,40228.0,13.0
8524,40229.0,12.0
8525,40235.0,15.0
8526,40242.0,8.0
8527,40244.0,27.0
8528,40245.0,15.0
8529,40250.0,6.0
8530,40252.0,8.0
8531,40259.0,18.0
8532,40263.0,28.0
8533,40264.0,9.0
8534,40269.0,11.0
8535,40272.0,23.0
8536,40283.0,15.0
8537,40284.0,11.0
8538,40286.0,6.0
8539,40293.0,15.0
8540,40302.0,9.0
8541,40303.0,18.0
8542,40308.0,18.0
8543,40316.0,7.0
8544,40322.0,10.0
8545,40337.0,16.0
8546,40338.0,1.0
8547,40343.0,8.0
8548,40357.0,16.0
8549,40360.0,21.0
8550,40361.0,8.0
8551,40362.0,7.0
8552,40363.0,14.0
8553,40367.0,16.0
8554,40375.0,25.0
8555,40379.0,8.0
8556,40383.0,12.0
8557,40394.0,23.0
8558,40395.0,14.0
8559,40396.0,15.0
8560,40398.0,13.0
8561,40401.0,19.0
8562,40404.0,20.0
8563,40406.0,13.0
8564,40414.0,15.0
8565,40418.0,11.0
8566,40431.0,16.0
8567,40432.0,27.0
8568,40433.0,16.0
8569,40437.0,27.0
8570,40443.0,10.0
8571,40444.0,24.0
8572,40445.0,7.0
8573,40448.0,12.0
8574,40459.0,14.0
8575,40460.0,9.0
8576,40461.0,5.0
8577,40469.0,23.0
8578,40471.0,16.0
8579,40473.0,15.0
8580,40491.0,15.0
8581,40492.0,11.0
8582,40503.0,25.0
8583,40504.0,13.0
8584,40506.0,13.0
8585,40507.0,19.0
8586,40512.0,6.0
8587,40513.0,15.0
8588,40525.0,11.0
8589,40531.0,8.0
8590,40534.0,21.0
8591,40539.0,16.0
8592,40542.0,13.0
8593,40544.0,16.0
8594,40550.0,14.0
8595,40555.0,18.0
8596,40557.0,14.0
8597,40562.0,13.0
8598,40565.0,18.0
8599,40569.0,19.0
8600,40576.0,15.0
8601,40580.0,25.0
8602,40584.0,18.0
8603,40588.0,19.0
8604,40589.0,8.0
8605,40590.0,17.0
8606,40613.0,5.0
8607,40620.0,15.0
8608,40625.0,22.0
8609,40628.0,11.0
8610,40629.0,18.0
8611,40633.0,6.0
8612,40641.0,13.0
8613,40648.0,11.0
8614,40656.0,10.0
8615,40663.0,18.0
8616,40668.0,22.0
8617,40680.0,11.0
8618,40681.0,4.0
8619,40684.0,11.0
8620,40689.0,15.0
8621,40697.0,22.0
8622,40700.0,10.0
8623,40701.0,17.0
8624,40712.0,13.0
8625,40719.0,19.0
8626,40722.0,2.0
8627,40729.0,24.0
8628,40734.0,21.0
8629,40738.0,12.0
8630,40743.0,14.0
8631,40767.0,6.0
8632,40768.0,18.0
8633,40769.0,27.0
8634,40778.0,13.0
8635,40782.0,16.0
8636,40793.0,22.0
8637,40798.0,19.0
8638,40802.0,11.0
8639,40809.0,10.0
8640,40810.0,7.0
8641,40813.0,17.0
8642,40814.0,18.0
8643,40816.0,7.0
8644,40817.0,14.0
8645,40830.0,8.0
8646,40838.0,13.0
8647,40840.0,16.0
8648,40843.0,20.0
8649,40883.0,11.0
8650,40888.0,9.0
8651,40890.0,10.0
8652,40893.0,13.0
8653,40898.0,11.0
8654,40901.0,13.0
8655,40909.0,13.0
8656,40917.0,9.0
8657,40918.0,16.0
8658,40919.0,28.0
8659,40925.0,7.0
8660,40930.0,18.0
8661,40932.0,21.0
8662,40934.0,15.0
8663,40935.0,15.0
8664,40939.0,6.0
8665,40941.0,16.0
8666,40945.0,16.0
8667,40947.0,12.0
8668,40952.0,15.0
8669,40956.0,19.0
8670,40959.0,8.0
8671,40960.0,17.0
8672,40969.0,14.0
8673,40976.0,17.0
8674,40984.0,19.0
8675,40985.0,17.0
8676,40994.0,11.0
