,ori,lo_transittime
333,767.0,14.0
334,768.0,11.0
335,769.0,19.0
336,771.0,13.0
337,772.0,23.0
338,774.0,20.0
339,775.0,9.0
340,776.0,20.0
341,779.0,5.0
342,780.0,10.0
343,782.0,21.0
344,786.0,22.0
345,787.0,21.0
346,790.0,16.0
347,791.0,14.0
348,797.0,15.0
349,798.0,26.0
350,800.0,16.0
351,804.0,15.0
352,806.0,10.0
353,807.0,4.0
354,812.0,17.0
355,813.0,21.0
356,816.0,13.0
357,817.0,19.0
358,818.0,33.0
359,820.0,21.0
360,824.0,9.0
361,825.0,25.0
362,827.0,10.0
363,828.0,10.0
364,829.0,24.0
365,832.0,20.0
366,833.0,17.0
367,835.0,16.0
368,838.0,12.0
369,841.0,8.0
370,845.0,8.0
371,848.0,27.0
372,850.0,12.0
373,851.0,9.0
374,852.0,19.0
375,857.0,23.0
376,860.0,39.0
377,862.0,8.0
378,864.0,23.0
379,866.0,30.0
380,867.0,15.0
381,868.0,15.0
382,869.0,4.0
383,871.0,5.0
384,872.0,10.0
385,873.0,10.0
386,876.0,23.0
387,879.0,9.0
388,880.0,28.0
389,883.0,16.0
390,884.0,16.0
391,886.0,25.0
392,887.0,20.0
393,890.0,33.0
394,892.0,5.0
395,896.0,8.0
396,897.0,14.0
397,898.0,6.0
398,900.0,18.0
399,902.0,10.0
400,904.0,9.0
401,905.0,7.0
402,909.0,23.0
403,910.0,14.0
404,911.0,13.0
405,913.0,5.0
406,916.0,10.0
407,920.0,6.0
408,922.0,16.0
409,925.0,11.0
410,927.0,20.0
411,928.0,10.0
412,932.0,12.0
413,933.0,25.0
414,935.0,19.0
415,937.0,25.0
416,939.0,16.0
417,942.0,10.0
418,943.0,6.0
419,944.0,14.0
420,946.0,25.0
421,948.0,13.0
422,951.0,3.0
423,953.0,5.0
424,958.0,14.0
425,964.0,21.0
426,965.0,10.0
427,967.0,11.0
428,970.0,7.0
429,971.0,4.0
430,973.0,14.0
431,976.0,20.0
432,977.0,10.0
433,978.0,18.0
434,981.0,12.0
435,982.0,12.0
436,985.0,19.0
437,987.0,26.0
438,988.0,10.0
439,989.0,13.0
440,991.0,3.0
441,992.0,12.0
442,993.0,6.0
443,994.0,15.0
444,995.0,5.0
445,997.0,8.0
446,1003.0,14.0
447,1006.0,14.0
448,1010.0,12.0
449,1014.0,17.0
450,1018.0,28.0
451,1020.0,10.0
452,1021.0,10.0
453,1022.0,7.0
454,1023.0,12.0
455,1027.0,25.0
456,1030.0,34.0
457,1033.0,6.0
458,1042.0,19.0
459,1043.0,25.0
460,1044.0,40.0
461,1048.0,10.0
462,1051.0,8.0
463,1055.0,7.0
464,1056.0,7.0
465,1058.0,32.0
466,1059.0,16.0
467,1060.0,9.0
468,1061.0,17.0
469,1062.0,19.0
470,1063.0,30.0
471,1064.0,7.0
472,1065.0,21.0
473,1066.0,19.0
474,1067.0,11.0
475,1068.0,14.0
476,1069.0,17.0
477,1074.0,8.0
478,1076.0,14.0
479,1077.0,21.0
480,1079.0,30.0
481,1081.0,10.0
482,1082.0,19.0
483,1083.0,9.0
484,1086.0,8.0
485,1091.0,37.0
486,1092.0,12.0
487,1095.0,12.0
488,1096.0,32.0
489,1100.0,11.0
490,1101.0,30.0
491,1102.0,9.0
492,1104.0,7.0
493,1106.0,6.0
494,1108.0,12.0
495,1109.0,27.0
496,1110.0,15.0
497,1111.0,19.0
498,1114.0,9.0
499,1116.0,11.0
500,1118.0,11.0
501,1124.0,10.0
502,1126.0,10.0
503,1127.0,5.0
504,1128.0,18.0
505,1131.0,20.0
506,1132.0,23.0
507,1134.0,10.0
508,1135.0,18.0
509,1139.0,7.0
510,1140.0,25.0
511,1142.0,19.0
512,1144.0,30.0
513,1146.0,6.0
514,1154.0,21.0
515,1159.0,12.0
516,1164.0,7.0
517,1165.0,27.0
518,1166.0,19.0
519,1168.0,19.0
520,1170.0,39.0
521,1171.0,5.0
522,1173.0,13.0
523,1174.0,16.0
524,1175.0,9.0
525,1177.0,38.0
526,1179.0,15.0
527,1182.0,12.0
528,1184.0,4.0
529,1185.0,31.0
530,1186.0,23.0
531,1187.0,15.0
532,1191.0,28.0
533,1192.0,27.0
534,1193.0,32.0
535,1197.0,5.0
536,1198.0,10.0
537,1200.0,19.0
538,1201.0,9.0
539,1203.0,10.0
540,1205.0,24.0
541,1209.0,32.0
542,1213.0,25.0
543,1215.0,19.0
544,1219.0,14.0
545,1221.0,13.0
546,1229.0,37.0
547,1233.0,7.0
548,1234.0,17.0
549,1235.0,12.0
550,1236.0,25.0
551,1239.0,11.0
552,1240.0,25.0
553,1241.0,25.0
554,1243.0,31.0
555,1248.0,9.0
556,1253.0,22.0
557,1256.0,22.0
558,1257.0,6.0
559,1260.0,8.0
560,1261.0,18.0
561,1263.0,13.0
562,1264.0,12.0
563,1266.0,32.0
564,1267.0,9.0
565,1270.0,16.0
566,1272.0,24.0
567,1278.0,12.0
568,1282.0,8.0
569,1283.0,10.0
570,1285.0,8.0
571,1286.0,12.0
572,1290.0,16.0
573,1292.0,32.0
574,1296.0,7.0
575,1297.0,24.0
576,1298.0,4.0
577,1301.0,9.0
578,1303.0,25.0
579,1307.0,23.0
580,1308.0,19.0
581,1310.0,18.0
582,1312.0,13.0
583,1314.0,13.0
584,1315.0,17.0
585,1316.0,9.0
586,1321.0,5.0
587,1323.0,21.0
588,1324.0,18.0
589,1325.0,11.0
590,1326.0,17.0
591,1327.0,25.0
592,1333.0,9.0
593,1336.0,9.0
594,1339.0,4.0
595,1344.0,5.0
596,1350.0,7.0
597,1352.0,8.0
598,1356.0,15.0
599,1357.0,29.0
600,1358.0,16.0
601,1361.0,33.0
602,1365.0,27.0
603,1371.0,13.0
604,1372.0,8.0
605,1375.0,31.0
606,1379.0,17.0
607,1382.0,27.0
608,1385.0,4.0
609,1388.0,28.0
610,1392.0,18.0
611,1393.0,34.0
612,1394.0,19.0
613,1395.0,15.0
614,1399.0,24.0
615,1400.0,16.0
616,1402.0,10.0
617,1404.0,13.0
618,1406.0,12.0
619,1407.0,9.0
620,1409.0,26.0
621,1410.0,26.0
622,1411.0,8.0
623,1412.0,15.0
624,1413.0,10.0
625,1414.0,7.0
626,1421.0,4.0
627,1422.0,26.0
628,1423.0,13.0
629,1426.0,11.0
630,1429.0,40.0
631,1431.0,35.0
632,1432.0,12.0
633,1435.0,20.0
634,1442.0,24.0
635,1446.0,26.0
636,1451.0,10.0
637,1460.0,13.0
638,1463.0,9.0
639,1465.0,8.0
640,1467.0,3.0
641,1468.0,24.0
642,1473.0,8.0
643,1475.0,14.0
644,1476.0,7.0
645,1477.0,18.0
646,1482.0,21.0
647,1483.0,10.0
648,1484.0,38.0
649,1487.0,33.0
650,1488.0,14.0
651,1489.0,16.0
652,1492.0,21.0
653,1493.0,21.0
654,1494.0,10.0
655,1497.0,10.0
656,1500.0,37.0
657,1503.0,7.0
658,1504.0,10.0
659,1505.0,14.0
660,1506.0,6.0
661,1509.0,21.0
662,1515.0,17.0
663,1516.0,14.0
664,1517.0,5.0
665,1518.0,11.0
666,1521.0,33.0
667,1522.0,10.0
668,1525.0,9.0
669,1526.0,11.0
670,1527.0,9.0
671,1529.0,11.0
672,1531.0,11.0
673,1533.0,19.0
674,1534.0,32.0
675,1536.0,12.0
676,1537.0,13.0
677,1538.0,17.0
678,1541.0,17.0
679,1543.0,12.0
680,1545.0,25.0
681,1548.0,36.0
682,1550.0,22.0
683,1551.0,19.0
684,1557.0,15.0
685,1564.0,10.0
686,1565.0,1.0
687,1566.0,6.0
688,1567.0,21.0
689,1570.0,12.0
690,1571.0,33.0
691,1574.0,25.0
692,1575.0,33.0
693,1578.0,25.0
694,1580.0,20.0
695,1587.0,15.0
696,1589.0,11.0
697,1590.0,8.0
698,1591.0,27.0
699,1592.0,8.0
700,1593.0,28.0
701,1594.0,8.0
702,1601.0,13.0
703,1605.0,21.0
704,1606.0,26.0
705,1613.0,5.0
706,1614.0,18.0
707,1618.0,25.0
708,1619.0,38.0
709,1621.0,21.0
710,1625.0,35.0
711,1630.0,17.0
712,1635.0,26.0
713,1636.0,22.0
714,1639.0,5.0
715,1640.0,5.0
716,1642.0,32.0
717,1644.0,14.0
718,1645.0,29.0
719,1647.0,13.0
720,1648.0,23.0
721,1650.0,10.0
722,1651.0,8.0
723,1652.0,5.0
724,1653.0,16.0
725,1655.0,19.0
726,1656.0,27.0
727,1657.0,17.0
728,1659.0,25.0
729,1660.0,7.0
730,1662.0,8.0
731,1667.0,9.0
732,1668.0,4.0
733,1670.0,23.0
734,1671.0,21.0
735,1673.0,14.0
736,1674.0,14.0
737,1676.0,25.0
738,1677.0,15.0
739,1678.0,9.0
740,1679.0,29.0
741,1680.0,15.0
742,1681.0,12.0
743,1684.0,4.0
744,1685.0,7.0
745,1688.0,11.0
746,1697.0,27.0
747,1698.0,9.0
748,1699.0,13.0
749,1700.0,7.0
750,1703.0,8.0
751,1707.0,8.0
752,1708.0,25.0
753,1714.0,27.0
754,1715.0,27.0
755,1716.0,29.0
756,1719.0,10.0
757,1721.0,40.0
758,1724.0,16.0
759,1725.0,11.0
760,1728.0,17.0
761,1730.0,16.0
762,1731.0,27.0
763,1732.0,10.0
764,1736.0,5.0
765,1738.0,7.0
766,1739.0,7.0
767,1742.0,8.0
768,1743.0,11.0
769,1746.0,23.0
770,1747.0,16.0
771,1752.0,11.0
772,1756.0,7.0
773,1758.0,9.0
774,1759.0,12.0
775,1761.0,31.0
776,1763.0,12.0
777,1771.0,27.0
778,1772.0,9.0
779,1777.0,10.0
780,1779.0,7.0
781,1782.0,10.0
782,1784.0,15.0
783,1785.0,23.0
784,1789.0,21.0
785,1790.0,26.0
786,1791.0,31.0
787,1793.0,31.0
788,1796.0,13.0
789,1799.0,19.0
790,1800.0,38.0
791,1802.0,26.0
792,1804.0,12.0
793,1808.0,8.0
794,1810.0,9.0
795,1811.0,5.0
796,1812.0,7.0
797,1813.0,10.0
798,1814.0,19.0
799,1816.0,12.0
800,1818.0,11.0
801,1820.0,13.0
802,1822.0,4.0
803,1823.0,30.0
804,1828.0,14.0
805,1834.0,9.0
806,1835.0,5.0
807,1836.0,3.0
808,1841.0,12.0
809,1842.0,6.0
810,1843.0,22.0
811,1844.0,21.0
812,1845.0,25.0
813,1852.0,6.0
814,1853.0,16.0
815,1854.0,18.0
816,1857.0,20.0
817,1860.0,21.0
818,1861.0,8.0
819,1862.0,35.0
820,1865.0,9.0
821,1866.0,12.0
822,1869.0,13.0
823,1871.0,7.0
824,1874.0,32.0
825,1875.0,14.0
826,1876.0,21.0
827,1885.0,8.0
828,1886.0,19.0
829,1887.0,11.0
830,1888.0,10.0
831,1891.0,6.0
832,1899.0,19.0
833,1901.0,15.0
834,1905.0,31.0
835,1906.0,14.0
836,1911.0,4.0
837,1913.0,18.0
838,1917.0,23.0
839,1918.0,11.0
840,1924.0,14.0
841,1927.0,22.0
842,1929.0,13.0
843,1932.0,11.0
844,1937.0,13.0
845,1939.0,9.0
846,1940.0,6.0
847,1941.0,10.0
848,1942.0,16.0
849,1943.0,21.0
850,1947.0,16.0
851,1950.0,27.0
852,1951.0,12.0
853,1952.0,14.0
854,1953.0,7.0
855,1955.0,17.0
856,1958.0,30.0
857,1961.0,26.0
858,1963.0,17.0
859,1965.0,15.0
860,1966.0,8.0
861,1967.0,17.0
862,1968.0,8.0
863,1969.0,15.0
864,1970.0,8.0
865,1973.0,8.0
866,1981.0,23.0
867,1984.0,24.0
868,1987.0,8.0
869,1988.0,12.0
870,1991.0,8.0
871,1993.0,6.0
872,2001.0,4.0
873,2002.0,12.0
874,2004.0,16.0
875,2005.0,17.0
876,2006.0,23.0
877,2007.0,7.0
878,2008.0,20.0
879,2009.0,26.0
880,2012.0,6.0
881,2017.0,15.0
882,2018.0,29.0
883,2019.0,6.0
884,2021.0,14.0
885,2022.0,11.0
886,2027.0,14.0
887,2030.0,19.0
888,2031.0,10.0
889,2032.0,11.0
890,2034.0,11.0
891,2036.0,10.0
892,2037.0,2.0
893,2039.0,11.0
894,2041.0,21.0
895,2043.0,19.0
896,2044.0,14.0
897,2045.0,11.0
898,2046.0,6.0
899,2048.0,7.0
900,2052.0,19.0
901,2053.0,8.0
902,2054.0,16.0
903,2061.0,13.0
904,2067.0,23.0
905,2068.0,20.0
906,2069.0,9.0
907,2071.0,25.0
908,2073.0,9.0
909,2075.0,10.0
910,2076.0,10.0
911,2077.0,32.0
912,2078.0,3.0
913,2080.0,6.0
914,2081.0,8.0
915,2082.0,17.0
916,2087.0,7.0
917,2092.0,24.0
918,2093.0,15.0
919,2094.0,33.0
920,2098.0,16.0
921,2110.0,6.0
922,2112.0,9.0
923,2113.0,9.0
924,2115.0,24.0
925,2121.0,38.0
926,2123.0,8.0
927,2124.0,7.0
928,2125.0,21.0
929,2126.0,20.0
930,2131.0,15.0
931,2132.0,9.0
932,2133.0,9.0
933,2138.0,13.0
934,2146.0,17.0
935,2148.0,8.0
936,2150.0,20.0
937,2151.0,31.0
938,2157.0,8.0
939,2160.0,13.0
940,2162.0,6.0
941,2166.0,37.0
942,2169.0,9.0
943,2171.0,19.0
944,2172.0,19.0
945,2173.0,15.0
946,2176.0,19.0
947,2178.0,8.0
948,2179.0,19.0
949,2181.0,6.0
950,2182.0,13.0
951,2183.0,22.0
952,2184.0,13.0
953,2186.0,15.0
954,2195.0,28.0
955,2197.0,18.0
956,2199.0,12.0
957,2203.0,9.0
958,2206.0,15.0
959,2209.0,28.0
960,2212.0,20.0
961,2214.0,11.0
962,2217.0,19.0
963,2218.0,15.0
964,2220.0,9.0
965,2223.0,19.0
966,2224.0,12.0
967,2225.0,2.0
968,2226.0,18.0
969,2227.0,13.0
970,2229.0,30.0
971,2231.0,10.0
972,2234.0,11.0
973,2235.0,10.0
974,2237.0,17.0
975,2238.0,21.0
976,2240.0,13.0
977,2243.0,21.0
978,2247.0,10.0
979,2250.0,17.0
980,2252.0,18.0
981,2255.0,27.0
982,2256.0,12.0
983,2259.0,12.0
984,2261.0,13.0
985,2266.0,12.0
986,2267.0,36.0
987,2268.0,21.0
988,2269.0,8.0
989,2270.0,4.0
990,2272.0,38.0
991,2273.0,8.0
992,2274.0,16.0
993,2277.0,21.0
994,2286.0,8.0
995,2288.0,10.0
996,2291.0,24.0
997,2295.0,11.0
998,2298.0,19.0
999,2299.0,12.0
1000,2300.0,17.0
1001,2301.0,13.0
1002,2303.0,31.0
1003,2304.0,9.0
1004,2305.0,10.0
1005,2307.0,28.0
1006,2309.0,18.0
1007,2312.0,9.0
1008,2313.0,12.0
1009,2314.0,2.0
1010,2315.0,4.0
1011,2318.0,13.0
1012,2322.0,20.0
1013,2324.0,11.0
1014,2327.0,18.0
1015,2329.0,14.0
1016,2330.0,4.0
1017,2332.0,10.0
1018,2335.0,30.0
1019,2336.0,21.0
1020,2338.0,15.0
1021,2340.0,13.0
1022,2343.0,10.0
1023,2344.0,9.0
1024,2346.0,25.0
1025,2348.0,20.0
1026,2349.0,26.0
1027,2350.0,6.0
1028,2351.0,19.0
1029,2353.0,21.0
1030,2354.0,26.0
1031,2355.0,26.0
1032,2363.0,11.0
1033,2365.0,18.0
1034,2368.0,16.0
1035,2370.0,8.0
1036,2372.0,16.0
1037,2374.0,23.0
1038,2375.0,17.0
1039,2376.0,8.0
1040,2378.0,12.0
1041,2380.0,6.0
1042,2382.0,21.0
1043,2386.0,9.0
1044,2390.0,14.0
1045,2391.0,8.0
1046,2392.0,11.0
1047,2394.0,3.0
1048,2395.0,33.0
1049,2402.0,8.0
1050,2404.0,5.0
1051,2407.0,19.0
1052,2409.0,12.0
1053,2410.0,16.0
1054,2411.0,6.0
1055,2412.0,13.0
1056,2416.0,8.0
1057,2417.0,17.0
1058,2424.0,11.0
1059,2426.0,0.0
1060,2427.0,14.0
1061,2430.0,10.0
1062,2431.0,12.0
1063,2432.0,14.0
1064,2437.0,18.0
1065,2439.0,15.0
1066,2441.0,15.0
1067,2444.0,18.0
1068,2445.0,8.0
1069,2450.0,15.0
1070,2453.0,13.0
1071,2456.0,36.0
1072,2459.0,15.0
1073,2460.0,7.0
1074,2461.0,25.0
1075,2462.0,17.0
1076,2463.0,7.0
1077,2464.0,16.0
1078,2470.0,10.0
1079,2472.0,10.0
1080,2475.0,11.0
1081,2478.0,17.0
1082,2479.0,4.0
1083,2480.0,7.0
1084,2481.0,11.0
1085,2486.0,19.0
1086,2488.0,17.0
1087,2489.0,6.0
1088,2491.0,8.0
1089,2492.0,14.0
1090,2493.0,0.0
1091,2497.0,12.0
1092,2499.0,13.0
1093,2503.0,14.0
1094,2504.0,18.0
1095,2505.0,12.0
1096,2506.0,6.0
1097,2509.0,5.0
1098,2511.0,12.0
1099,2517.0,23.0
1100,2519.0,13.0
1101,2520.0,9.0
1102,2521.0,12.0
1103,2523.0,29.0
1104,2528.0,5.0
1105,2529.0,11.0
1106,2530.0,12.0
1107,2532.0,11.0
1108,2535.0,7.0
1109,2536.0,15.0
1110,2537.0,12.0
1111,2538.0,34.0
1112,2542.0,15.0
1113,2547.0,13.0
1114,2556.0,24.0
1115,2557.0,7.0
1116,2560.0,15.0
1117,2561.0,29.0
1118,2564.0,15.0
1119,2565.0,10.0
1120,2568.0,22.0
1121,2571.0,26.0
1122,2576.0,21.0
1123,2580.0,11.0
1124,2585.0,9.0
1125,2588.0,16.0
1126,2589.0,7.0
1127,2590.0,9.0
1128,2592.0,20.0
1129,2598.0,11.0
1130,2599.0,7.0
1131,2600.0,23.0
1132,2602.0,10.0
1133,2603.0,5.0
1134,2605.0,26.0
1135,2606.0,17.0
1136,2608.0,12.0
1137,2609.0,29.0
1138,2610.0,18.0
1139,2613.0,14.0
1140,2615.0,25.0
1141,2617.0,20.0
1142,2619.0,9.0
1143,2620.0,19.0
1144,2623.0,7.0
1145,2625.0,32.0
1146,2627.0,7.0
1147,2628.0,13.0
1148,2630.0,26.0
1149,2631.0,14.0
1150,2637.0,9.0
1151,2643.0,5.0
1152,2644.0,20.0
1153,2645.0,11.0
1154,2646.0,7.0
1155,2649.0,8.0
1156,2650.0,19.0
1157,2651.0,16.0
1158,2655.0,22.0
1159,2663.0,17.0
1160,2664.0,29.0
1161,2666.0,12.0
1162,2668.0,13.0
1163,2671.0,17.0
1164,2672.0,8.0
1165,2674.0,16.0
1166,2675.0,12.0
1167,2676.0,13.0
1168,2681.0,14.0
1169,2682.0,6.0
1170,2683.0,23.0
1171,2684.0,7.0
1172,2685.0,13.0
1173,2688.0,5.0
1174,2690.0,21.0
1175,2694.0,13.0
1176,2698.0,36.0
1177,2699.0,6.0
1178,2701.0,29.0
1179,2704.0,21.0
1180,2709.0,33.0
1181,2710.0,12.0
1182,2711.0,14.0
1183,2715.0,10.0
1184,2716.0,9.0
1185,2717.0,6.0
1186,2720.0,4.0
1187,2721.0,13.0
1188,2722.0,15.0
1189,2727.0,25.0
1190,2731.0,14.0
1191,2740.0,6.0
1192,2741.0,10.0
1193,2746.0,16.0
1194,2747.0,11.0
1195,2749.0,8.0
1196,2751.0,12.0
1197,2754.0,12.0
1198,2755.0,11.0
1199,2756.0,14.0
1200,2758.0,4.0
1201,2762.0,18.0
1202,2764.0,24.0
1203,2765.0,5.0
1204,2768.0,9.0
1205,2769.0,13.0
1206,2771.0,20.0
1207,2774.0,19.0
1208,2777.0,14.0
1209,2779.0,7.0
1210,2785.0,16.0
1211,2792.0,8.0
1212,2793.0,25.0
1213,2797.0,13.0
1214,2798.0,23.0
1215,2799.0,13.0
1216,2801.0,9.0
1217,2804.0,13.0
1218,2805.0,13.0
1219,2808.0,26.0
1220,2810.0,8.0
1221,2811.0,13.0
1222,2815.0,16.0
1223,2816.0,21.0
1224,2817.0,16.0
1225,2824.0,6.0
1226,2826.0,7.0
1227,2828.0,40.0
1228,2836.0,9.0
1229,2837.0,9.0
1230,2840.0,6.0
1231,2842.0,20.0
1232,2843.0,19.0
1233,2845.0,13.0
1234,2849.0,25.0
1235,2850.0,22.0
1236,2851.0,29.0
1237,2856.0,23.0
1238,2859.0,29.0
1239,2860.0,22.0
1240,2862.0,6.0
1241,2865.0,15.0
1242,2867.0,22.0
1243,2870.0,22.0
1244,2871.0,21.0
1245,2873.0,13.0
1246,2876.0,18.0
1247,2878.0,8.0
1248,2880.0,24.0
1249,2881.0,6.0
1250,2882.0,17.0
1251,2884.0,14.0
1252,2887.0,9.0
1253,2888.0,9.0
1254,2889.0,7.0
1255,2890.0,9.0
1256,2891.0,10.0
1257,2893.0,6.0
1258,2904.0,16.0
1259,2909.0,7.0
1260,2911.0,6.0
1261,2912.0,10.0
1262,2915.0,14.0
1263,2922.0,7.0
1264,2923.0,19.0
1265,2926.0,14.0
1266,2927.0,6.0
1267,2938.0,13.0
1268,2939.0,8.0
1269,2941.0,31.0
1270,2943.0,8.0
1271,2945.0,15.0
1272,2946.0,14.0
1273,2949.0,24.0
1274,2952.0,10.0
1275,2953.0,16.0
1276,2955.0,8.0
1277,2958.0,33.0
1278,2960.0,13.0
1279,2961.0,10.0
1280,2964.0,16.0
1281,2965.0,28.0
1282,2966.0,16.0
1283,2967.0,17.0
1284,2968.0,27.0
