,ori,hi_access
112,31294.0,21.0
113,155621.0,21.0
114,147352.0,21.0
115,5997.0,21.0
116,178503.0,26.0
117,120486.0,26.0
118,60385.0,23.0
119,17684.0,21.0
120,95410.0,21.0
121,23551.0,21.0
122,32026.0,21.0
123,162387.0,22.0
124,65517.0,21.0
125,15220.0,22.0
126,12379.0,21.0
127,41731.0,26.0
128,73323.0,21.0
129,3498.0,21.0
130,153141.0,23.0
131,117924.0,21.0
132,115251.0,23.0
133,113489.0,21.0
134,114327.0,22.0
135,45151.0,22.0
136,164985.0,22.0
137,122506.0,21.0
138,116221.0,22.0
139,41063.0,21.0
140,152516.0,22.0
141,124982.0,22.0
142,118879.0,22.0
143,65565.0,26.0
144,178306.0,22.0
145,7891.0,26.0
146,9765.0,23.0
147,106688.0,21.0
148,46441.0,21.0
149,39697.0,22.0
150,11612.0,23.0
151,149653.0,21.0
152,72514.0,23.0
153,135323.0,21.0
154,74928.0,22.0
155,115443.0,22.0
156,174447.0,24.0
157,124463.0,22.0
158,108148.0,23.0
159,45876.0,25.0
160,166394.0,22.0
161,68767.0,27.0
162,94257.0,25.0
163,172854.0,25.0
164,119926.0,26.0
165,173347.0,20.0
166,15458.0,20.0
167,123302.0,24.0
168,100634.0,25.0
169,188708.0,25.0
170,37398.0,27.0
171,107911.0,24.0
172,40810.0,20.0
173,65480.0,24.0
174,171337.0,23.0
175,17330.0,22.0
176,167382.0,22.0
177,85239.0,25.0
178,188866.0,20.0
179,134348.0,22.0
180,116559.0,21.0
181,64681.0,21.0
182,669.0,24.0
183,140961.0,26.0
184,57577.0,20.0
185,69501.0,28.0
186,50000.0,20.0
187,105627.0,20.0
188,185944.0,25.0
189,188519.0,20.0
190,45705.0,24.0
191,61753.0,24.0
192,102706.0,20.0
193,118738.0,22.0
194,178175.0,24.0
195,78602.0,20.0
196,101389.0,24.0
197,170626.0,20.0
198,83508.0,23.0
199,170084.0,24.0
200,142409.0,25.0
201,162874.0,21.0
202,98004.0,22.0
203,34041.0,25.0
204,151904.0,26.0
205,29730.0,22.0
206,174393.0,20.0
207,72979.0,21.0
208,91399.0,22.0
209,56971.0,20.0
210,160992.0,22.0
211,169418.0,23.0
212,154677.0,23.0
213,110080.0,26.0
214,124650.0,24.0
215,67409.0,22.0
216,40925.0,24.0
217,64637.0,25.0
218,164529.0,28.0
219,147858.0,23.0
220,54557.0,20.0
221,27571.0,24.0
222,179625.0,21.0
223,7415.0,22.0
224,102098.0,24.0
225,150182.0,25.0
226,88491.0,26.0
227,7776.0,20.0
228,11504.0,22.0
229,179514.0,24.0
230,114870.0,24.0
231,141356.0,20.0
232,84232.0,24.0
233,121312.0,26.0
234,3997.0,22.0
235,24477.0,24.0
236,123650.0,23.0
237,48195.0,23.0
238,83448.0,22.0
239,142424.0,26.0
240,27925.0,23.0
241,135370.0,20.0
242,137043.0,20.0
243,87689.0,24.0
244,107904.0,26.0
245,119865.0,20.0
246,29618.0,20.0
247,91642.0,20.0
248,39015.0,22.0
249,29275.0,24.0
250,116160.0,25.0
251,104921.0,23.0
252,14123.0,22.0
253,162730.0,26.0
254,99157.0,23.0
255,137180.0,22.0
256,167999.0,25.0
257,155583.0,22.0
258,150039.0,22.0
259,21140.0,22.0
260,69797.0,20.0
261,32601.0,26.0
262,174803.0,23.0
263,89158.0,20.0
264,24291.0,25.0
265,151417.0,22.0
266,66167.0,22.0
267,35972.0,20.0
268,145284.0,20.0
269,36824.0,25.0
270,147208.0,20.0
271,115227.0,25.0
272,94424.0,20.0
273,185699.0,22.0
274,187430.0,22.0
275,174535.0,25.0
276,17273.0,25.0
277,83843.0,22.0
278,101704.0,25.0
279,160076.0,20.0
280,86069.0,22.0
281,11391.0,24.0
282,91746.0,22.0
283,184971.0,20.0
284,84880.0,24.0
285,107262.0,20.0
286,72796.0,22.0
287,52649.0,25.0
288,49179.0,23.0
289,64110.0,20.0
290,157201.0,26.0
291,146052.0,26.0
292,180141.0,24.0
293,139452.0,22.0
294,29415.0,24.0
295,145106.0,23.0
296,147243.0,21.0
297,97733.0,25.0
298,182682.0,25.0
299,45168.0,22.0
300,9494.0,27.0
301,1813.0,22.0
302,125027.0,20.0
303,56839.0,24.0
304,155857.0,23.0
305,158802.0,23.0
306,126764.0,20.0
307,123370.0,19.0
308,130966.0,21.0
309,101925.0,23.0
310,186283.0,20.0
311,176874.0,25.0
312,187699.0,19.0
313,163791.0,19.0
314,183630.0,24.0
315,88587.0,19.0
316,171182.0,21.0
317,170935.0,19.0
318,36117.0,19.0
319,125265.0,27.0
320,104469.0,25.0
321,92998.0,20.0
322,4415.0,19.0
323,43536.0,25.0
324,106146.0,20.0
325,116337.0,21.0
326,188185.0,23.0
327,128738.0,25.0
