,ori,hi_access
272,143822.0,15.0
273,18453.0,14.0
274,32945.0,17.0
275,16362.0,14.0
276,136384.0,17.0
277,107262.0,14.0
278,13862.0,14.0
279,163766.0,14.0
280,138125.0,16.0
281,133852.0,14.0
282,152476.0,19.0
283,182319.0,15.0
284,177776.0,18.0
285,123116.0,17.0
286,33217.0,14.0
287,19583.0,18.0
288,181257.0,15.0
289,12714.0,14.0
290,77005.0,15.0
291,51043.0,21.0
292,9578.0,14.0
293,3753.0,18.0
294,25000.0,14.0
295,60605.0,15.0
296,37928.0,20.0
297,153033.0,19.0
298,179467.0,16.0
299,179220.0,16.0
300,26785.0,17.0
301,51876.0,14.0
302,98937.0,14.0
303,182194.0,14.0
304,76126.0,18.0
305,152110.0,14.0
306,77090.0,17.0
307,146464.0,14.0
308,72964.0,17.0
309,164677.0,14.0
310,104782.0,18.0
311,8424.0,18.0
312,59097.0,14.0
313,143397.0,14.0
314,59582.0,14.0
315,58177.0,16.0
316,157647.0,16.0
317,164328.0,18.0
318,14671.0,17.0
319,21483.0,14.0
320,156019.0,18.0
321,160849.0,15.0
322,28689.0,14.0
323,185516.0,18.0
324,152663.0,16.0
325,137756.0,18.0
326,111644.0,16.0
327,60103.0,18.0
328,7298.0,14.0
329,166554.0,17.0
330,190407.0,14.0
331,133120.0,17.0
332,2557.0,17.0
333,84213.0,16.0
334,81934.0,14.0
335,60805.0,18.0
336,98195.0,14.0
337,151095.0,14.0
338,152696.0,17.0
339,76139.0,16.0
340,13544.0,15.0
341,108158.0,17.0
342,12891.0,17.0
343,89818.0,18.0
344,186046.0,16.0
345,160954.0,16.0
346,74028.0,19.0
347,127076.0,16.0
348,45198.0,16.0
349,43101.0,14.0
350,170277.0,14.0
351,126844.0,14.0
352,39248.0,18.0
353,158998.0,20.0
354,93804.0,15.0
355,105142.0,17.0
356,49692.0,18.0
357,56228.0,16.0
358,51979.0,19.0
359,181530.0,16.0
360,64556.0,14.0
361,58484.0,16.0
362,26221.0,15.0
363,56603.0,18.0
364,57710.0,16.0
365,61695.0,15.0
366,68406.0,14.0
367,38522.0,14.0
368,42944.0,19.0
369,150792.0,18.0
370,53499.0,16.0
371,134797.0,16.0
372,130366.0,16.0
373,151725.0,16.0
374,124855.0,15.0
375,98444.0,14.0
376,86857.0,18.0
377,33370.0,16.0
378,153793.0,17.0
379,123716.0,15.0
380,96466.0,18.0
381,88226.0,18.0
382,8211.0,18.0
383,63486.0,18.0
384,161140.0,14.0
385,16836.0,18.0
386,99727.0,14.0
387,112514.0,17.0
388,2865.0,20.0
389,42933.0,16.0
390,76589.0,17.0
391,86927.0,15.0
392,56126.0,16.0
393,97226.0,17.0
394,106418.0,17.0
395,35081.0,14.0
396,35123.0,18.0
397,26660.0,18.0
398,132254.0,17.0
399,120972.0,14.0
400,93683.0,14.0
401,104595.0,17.0
402,124402.0,18.0
403,41731.0,18.0
404,62482.0,14.0
405,55910.0,15.0
406,93897.0,18.0
407,45681.0,15.0
408,105237.0,16.0
409,131099.0,14.0
410,732.0,14.0
411,36420.0,14.0
412,117764.0,15.0
413,68749.0,14.0
414,113105.0,16.0
415,19402.0,14.0
416,80825.0,18.0
417,189963.0,14.0
418,99153.0,17.0
419,1282.0,15.0
420,94449.0,14.0
421,106380.0,14.0
422,109658.0,16.0
423,52001.0,21.0
424,36651.0,18.0
425,50400.0,14.0
426,173076.0,17.0
427,115536.0,16.0
428,55362.0,15.0
429,121358.0,14.0
430,30568.0,14.0
431,168426.0,14.0
432,42715.0,14.0
433,107889.0,15.0
434,57027.0,16.0
435,55945.0,14.0
436,70316.0,14.0
437,25254.0,15.0
438,62525.0,14.0
439,142661.0,17.0
