,ori,lo_transittime
365,1203.0,10.0
366,1205.0,17.0
367,1213.0,17.0
368,1215.0,12.0
369,1219.0,24.0
370,1221.0,15.0
371,1233.0,10.0
372,1234.0,13.0
373,1235.0,10.0
374,1239.0,15.0
375,1240.0,29.0
376,1241.0,27.0
377,1248.0,15.0
378,1253.0,14.0
379,1256.0,15.0
380,1257.0,12.0
381,1260.0,9.0
382,1264.0,14.0
383,1266.0,17.0
384,1270.0,29.0
385,1272.0,28.0
386,1282.0,12.0
387,1283.0,12.0
388,1285.0,15.0
389,1286.0,23.0
390,1292.0,18.0
391,1296.0,8.0
392,1297.0,18.0
393,1298.0,6.0
394,1301.0,8.0
395,1302.0,11.0
396,1303.0,6.0
397,1308.0,14.0
398,1312.0,17.0
399,1315.0,16.0
400,1316.0,20.0
401,1321.0,13.0
402,1323.0,14.0
403,1324.0,18.0
404,1325.0,11.0
405,1326.0,4.0
406,1333.0,8.0
407,1336.0,9.0
408,1339.0,7.0
409,1350.0,8.0
410,1352.0,12.0
411,1365.0,23.0
412,1371.0,27.0
413,1372.0,16.0
414,1379.0,13.0
415,1388.0,28.0
416,1400.0,5.0
417,1402.0,14.0
418,1404.0,16.0
419,1406.0,17.0
420,1407.0,14.0
421,1409.0,22.0
422,1410.0,22.0
423,1412.0,16.0
424,1413.0,15.0
425,1414.0,12.0
426,1421.0,9.0
427,1432.0,4.0
428,1446.0,27.0
429,1451.0,8.0
430,1460.0,16.0
431,1463.0,13.0
432,1467.0,12.0
433,1468.0,25.0
434,1473.0,6.0
435,1476.0,14.0
436,1477.0,18.0
437,1482.0,23.0
438,1483.0,17.0
439,1487.0,27.0
440,1488.0,8.0
441,1489.0,10.0
442,1492.0,15.0
443,1493.0,16.0
444,1494.0,14.0
445,1497.0,14.0
446,1504.0,5.0
447,1506.0,15.0
448,1509.0,20.0
449,1515.0,12.0
450,1517.0,16.0
451,1518.0,19.0
452,1521.0,19.0
453,1522.0,3.0
454,1525.0,19.0
455,1526.0,24.0
456,1529.0,17.0
457,1531.0,18.0
458,1533.0,13.0
459,1536.0,10.0
460,1538.0,28.0
461,1541.0,12.0
462,1543.0,9.0
463,1545.0,12.0
464,1548.0,11.0
465,1550.0,22.0
466,1564.0,22.0
467,1565.0,14.0
468,1566.0,13.0
469,1567.0,16.0
470,1570.0,14.0
471,1575.0,27.0
472,1578.0,13.0
473,1580.0,11.0
474,1587.0,10.0
475,1589.0,24.0
476,1590.0,7.0
477,1591.0,25.0
478,1594.0,10.0
479,1601.0,18.0
480,1606.0,17.0
481,1613.0,3.0
482,1619.0,27.0
483,1621.0,26.0
484,1630.0,15.0
485,1635.0,19.0
486,1640.0,21.0
487,1644.0,21.0
488,1645.0,19.0
489,1648.0,9.0
490,1650.0,11.0
491,1651.0,16.0
492,1652.0,8.0
493,1653.0,13.0
494,1656.0,9.0
495,1659.0,25.0
496,1660.0,6.0
497,1662.0,16.0
498,1668.0,17.0
499,1670.0,15.0
500,1673.0,16.0
501,1674.0,13.0
502,1676.0,21.0
503,1677.0,18.0
504,1678.0,17.0
505,1679.0,6.0
506,1680.0,7.0
507,1681.0,18.0
508,1684.0,10.0
509,1685.0,14.0
510,1697.0,13.0
511,1703.0,9.0
512,1707.0,6.0
513,1708.0,8.0
514,1716.0,23.0
515,1719.0,11.0
516,1721.0,17.0
517,1724.0,17.0
518,1725.0,15.0
519,1731.0,26.0
520,1732.0,8.0
521,1736.0,22.0
522,1738.0,16.0
523,1742.0,5.0
524,1747.0,18.0
525,1749.0,26.0
526,1752.0,21.0
527,1756.0,11.0
528,1758.0,13.0
529,1759.0,15.0
530,1763.0,18.0
531,1771.0,28.0
532,1772.0,23.0
533,1777.0,11.0
534,1779.0,7.0
535,1782.0,5.0
536,1784.0,12.0
537,1789.0,19.0
538,1791.0,19.0
539,1796.0,20.0
540,1800.0,29.0
541,1804.0,23.0
542,1808.0,13.0
543,1810.0,25.0
544,1811.0,6.0
545,1813.0,12.0
546,1816.0,17.0
547,1818.0,11.0
548,1820.0,8.0
549,1822.0,4.0
550,1834.0,4.0
551,1835.0,18.0
552,1836.0,5.0
553,1841.0,22.0
554,1842.0,12.0
555,1843.0,13.0
556,1844.0,15.0
557,1845.0,27.0
558,1853.0,13.0
559,1857.0,22.0
560,1860.0,27.0
561,1861.0,11.0
562,1865.0,21.0
563,1866.0,15.0
564,1869.0,18.0
565,1875.0,24.0
566,1876.0,20.0
567,1885.0,20.0
568,1886.0,8.0
569,1887.0,15.0
570,1888.0,21.0
571,1891.0,21.0
572,1899.0,17.0
573,1901.0,13.0
574,1906.0,14.0
575,1911.0,11.0
576,1913.0,10.0
577,1918.0,26.0
578,1924.0,13.0
579,1927.0,25.0
580,1929.0,16.0
581,1937.0,17.0
582,1939.0,11.0
583,1942.0,19.0
584,1943.0,27.0
585,1951.0,7.0
586,1952.0,11.0
587,1953.0,20.0
588,1955.0,23.0
589,1961.0,24.0
590,1965.0,15.0
591,1967.0,14.0
592,1968.0,12.0
593,1973.0,13.0
594,1981.0,19.0
595,1984.0,16.0
596,1987.0,13.0
597,1988.0,11.0
598,1991.0,16.0
599,2001.0,16.0
600,2004.0,28.0
601,2006.0,28.0
602,2007.0,9.0
603,2008.0,29.0
604,2009.0,11.0
605,2012.0,3.0
606,2017.0,10.0
607,2021.0,18.0
608,2022.0,5.0
609,2027.0,10.0
610,2032.0,18.0
611,2034.0,19.0
612,2036.0,7.0
613,2039.0,7.0
614,2043.0,12.0
615,2044.0,12.0
616,2045.0,13.0
617,2046.0,15.0
618,2048.0,24.0
619,2050.0,19.0
620,2052.0,22.0
621,2053.0,7.0
622,2054.0,18.0
623,2061.0,10.0
624,2069.0,21.0
625,2073.0,8.0
626,2075.0,13.0
627,2076.0,14.0
628,2078.0,14.0
629,2081.0,14.0
630,2082.0,22.0
631,2092.0,13.0
632,2093.0,3.0
633,2110.0,26.0
634,2112.0,21.0
635,2113.0,24.0
636,2123.0,14.0
637,2125.0,29.0
638,2126.0,19.0
639,2131.0,11.0
640,2132.0,16.0
641,2133.0,18.0
642,2146.0,20.0
643,2148.0,16.0
644,2150.0,20.0
645,2157.0,19.0
646,2158.0,14.0
647,2160.0,16.0
648,2162.0,5.0
649,2169.0,17.0
650,2171.0,15.0
651,2172.0,6.0
652,2173.0,10.0
653,2176.0,6.0
654,2178.0,27.0
655,2181.0,9.0
656,2182.0,20.0
657,2183.0,28.0
658,2184.0,15.0
659,2186.0,5.0
660,2197.0,10.0
661,2199.0,6.0
662,2203.0,22.0
663,2206.0,14.0
664,2212.0,22.0
665,2214.0,6.0
666,2217.0,17.0
667,2218.0,12.0
668,2220.0,18.0
669,2223.0,6.0
670,2224.0,17.0
671,2225.0,20.0
672,2226.0,3.0
673,2231.0,20.0
674,2234.0,7.0
675,2237.0,10.0
676,2243.0,28.0
677,2247.0,25.0
678,2250.0,16.0
679,2252.0,18.0
680,2256.0,16.0
681,2259.0,11.0
682,2266.0,24.0
683,2268.0,23.0
684,2270.0,19.0
685,2274.0,19.0
686,2277.0,15.0
687,2286.0,7.0
688,2288.0,10.0
689,2295.0,15.0
690,2298.0,23.0
691,2299.0,14.0
692,2300.0,14.0
693,2301.0,7.0
694,2304.0,11.0
695,2305.0,12.0
696,2307.0,18.0
697,2309.0,11.0
698,2312.0,6.0
699,2313.0,4.0
700,2314.0,9.0
701,2315.0,6.0
702,2318.0,14.0
703,2324.0,10.0
704,2329.0,13.0
705,2330.0,13.0
706,2332.0,8.0
707,2335.0,12.0
708,2337.0,15.0
709,2338.0,16.0
710,2340.0,16.0
711,2343.0,11.0
712,2344.0,7.0
713,2348.0,17.0
714,2349.0,15.0
715,2350.0,21.0
716,2353.0,25.0
717,2354.0,24.0
718,2365.0,20.0
719,2368.0,7.0
720,2370.0,7.0
721,2372.0,12.0
722,2375.0,16.0
723,2376.0,10.0
724,2378.0,13.0
725,2380.0,6.0
726,2382.0,24.0
727,2386.0,18.0
728,2392.0,9.0
729,2394.0,15.0
730,2404.0,14.0
731,2409.0,17.0
732,2410.0,7.0
733,2411.0,9.0
734,2412.0,26.0
735,2416.0,16.0
736,2417.0,11.0
737,2424.0,18.0
738,2426.0,2.0
739,2430.0,16.0
740,2431.0,14.0
741,2432.0,10.0
742,2434.0,25.0
743,2437.0,9.0
744,2439.0,20.0
745,2441.0,22.0
746,2445.0,5.0
747,2450.0,18.0
748,2453.0,13.0
749,2459.0,8.0
750,2460.0,13.0
751,2461.0,18.0
752,2462.0,15.0
753,2463.0,20.0
754,2464.0,11.0
755,2470.0,5.0
756,2472.0,18.0
757,2475.0,16.0
758,2479.0,11.0
759,2480.0,12.0
760,2481.0,12.0
761,2489.0,7.0
762,2491.0,8.0
763,2493.0,9.0
764,2497.0,25.0
765,2499.0,10.0
766,2505.0,14.0
767,2506.0,2.0
768,2509.0,11.0
769,2517.0,29.0
770,2519.0,17.0
771,2520.0,3.0
772,2521.0,15.0
773,2529.0,9.0
774,2530.0,18.0
775,2532.0,20.0
776,2535.0,15.0
777,2536.0,10.0
778,2537.0,17.0
779,2542.0,10.0
780,2547.0,12.0
781,2556.0,21.0
782,2557.0,10.0
783,2560.0,13.0
784,2561.0,22.0
785,2564.0,18.0
786,2565.0,20.0
787,2568.0,23.0
788,2569.0,20.0
789,2571.0,20.0
790,2576.0,25.0
791,2585.0,8.0
792,2589.0,21.0
793,2592.0,21.0
794,2598.0,14.0
795,2599.0,7.0
796,2602.0,13.0
797,2603.0,13.0
798,2606.0,12.0
799,2608.0,18.0
800,2610.0,10.0
801,2613.0,19.0
802,2615.0,19.0
803,2617.0,23.0
804,2619.0,9.0
805,2620.0,18.0
806,2623.0,3.0
807,2627.0,12.0
808,2628.0,8.0
809,2632.0,19.0
810,2637.0,3.0
811,2643.0,8.0
812,2644.0,26.0
813,2645.0,17.0
814,2646.0,15.0
815,2649.0,8.0
816,2650.0,10.0
817,2655.0,12.0
818,2663.0,13.0
819,2664.0,29.0
820,2666.0,10.0
821,2668.0,12.0
822,2671.0,21.0
823,2674.0,16.0
824,2675.0,9.0
825,2676.0,9.0
826,2682.0,14.0
827,2683.0,18.0
828,2684.0,11.0
829,2688.0,10.0
830,2694.0,7.0
831,2698.0,20.0
832,2704.0,21.0
833,2710.0,9.0
834,2711.0,13.0
835,2715.0,18.0
836,2716.0,9.0
837,2717.0,2.0
838,2721.0,10.0
839,2722.0,13.0
840,2740.0,19.0
841,2741.0,27.0
842,2749.0,15.0
843,2754.0,21.0
844,2755.0,16.0
845,2756.0,16.0
846,2758.0,10.0
847,2764.0,7.0
848,2769.0,7.0
849,2774.0,16.0
850,2779.0,16.0
851,2785.0,14.0
852,2792.0,7.0
853,2797.0,21.0
854,2798.0,8.0
855,2799.0,21.0
856,2801.0,19.0
857,2804.0,13.0
858,2805.0,15.0
859,2811.0,17.0
860,2817.0,27.0
861,2824.0,15.0
862,2826.0,6.0
863,2836.0,10.0
864,2840.0,11.0
865,2842.0,12.0
866,2843.0,16.0
867,2850.0,17.0
868,2860.0,11.0
869,2862.0,3.0
870,2865.0,10.0
871,2867.0,19.0
872,2873.0,26.0
873,2876.0,21.0
874,2878.0,15.0
875,2880.0,8.0
876,2881.0,18.0
877,2882.0,15.0
878,2884.0,15.0
879,2887.0,7.0
880,2888.0,18.0
881,2889.0,16.0
882,2890.0,17.0
883,2891.0,16.0
884,2893.0,10.0
885,2909.0,17.0
886,2915.0,14.0
887,2923.0,28.0
888,2927.0,18.0
889,2938.0,12.0
890,2939.0,16.0
891,2943.0,9.0
892,2945.0,20.0
893,2946.0,11.0
894,2949.0,19.0
895,2952.0,10.0
896,2953.0,11.0
897,2955.0,13.0
898,2960.0,28.0
899,2961.0,15.0
900,2967.0,20.0
901,2971.0,18.0
902,2975.0,24.0
903,2976.0,11.0
904,2982.0,4.0
905,2985.0,29.0
906,2989.0,16.0
907,2993.0,7.0
908,2994.0,23.0
909,2995.0,13.0
910,2997.0,22.0
911,3008.0,16.0
912,3012.0,14.0
913,3014.0,9.0
914,3015.0,20.0
915,3017.0,19.0
916,3019.0,10.0
917,3022.0,10.0
918,3023.0,11.0
919,3026.0,21.0
920,3034.0,19.0
921,3039.0,28.0
922,3046.0,22.0
923,3050.0,20.0
924,3051.0,13.0
925,3057.0,19.0
926,3061.0,10.0
927,3066.0,20.0
928,3067.0,25.0
929,3069.0,15.0
930,3076.0,5.0
931,3077.0,24.0
932,3079.0,18.0
933,3087.0,12.0
934,3088.0,7.0
935,3089.0,17.0
936,3093.0,18.0
937,3101.0,12.0
938,3105.0,15.0
939,3108.0,17.0
940,3110.0,20.0
941,3111.0,14.0
942,3112.0,26.0
943,3113.0,25.0
944,3114.0,19.0
945,3116.0,15.0
946,3122.0,6.0
947,3124.0,21.0
948,3126.0,15.0
949,3128.0,21.0
950,3131.0,26.0
951,3134.0,10.0
952,3136.0,16.0
953,3138.0,10.0
954,3139.0,9.0
955,3140.0,27.0
956,3141.0,11.0
957,3142.0,26.0
958,3143.0,19.0
959,3145.0,24.0
960,3152.0,8.0
961,3154.0,8.0
962,3165.0,26.0
963,3166.0,11.0
964,3167.0,15.0
965,3171.0,19.0
966,3173.0,13.0
967,3174.0,18.0
968,3177.0,7.0
969,3179.0,21.0
970,3187.0,13.0
971,3188.0,12.0
972,3190.0,8.0
973,3191.0,12.0
974,3192.0,13.0
975,3196.0,7.0
976,3197.0,19.0
977,3201.0,23.0
978,3203.0,14.0
979,3212.0,27.0
980,3215.0,18.0
981,3217.0,20.0
982,3218.0,16.0
983,3225.0,7.0
984,3226.0,25.0
985,3227.0,10.0
986,3232.0,11.0
987,3237.0,8.0
988,3243.0,6.0
989,3244.0,14.0
990,3245.0,20.0
991,3248.0,10.0
992,3251.0,16.0
993,3252.0,30.0
994,3259.0,19.0
995,3261.0,6.0
996,3263.0,5.0
997,3265.0,9.0
998,3269.0,12.0
999,3271.0,16.0
1000,3275.0,5.0
1001,3277.0,4.0
1002,3280.0,21.0
1003,3281.0,16.0
1004,3285.0,12.0
1005,3286.0,19.0
1006,3287.0,10.0
1007,3288.0,11.0
1008,3289.0,12.0
1009,3293.0,15.0
1010,3294.0,16.0
1011,3295.0,16.0
1012,3296.0,19.0
1013,3301.0,13.0
1014,3302.0,13.0
1015,3303.0,10.0
1016,3305.0,18.0
1017,3307.0,9.0
1018,3322.0,26.0
1019,3331.0,9.0
1020,3337.0,15.0
1021,3340.0,10.0
1022,3343.0,9.0
1023,3344.0,6.0
1024,3347.0,16.0
1025,3350.0,22.0
1026,3352.0,25.0
1027,3353.0,6.0
1028,3354.0,17.0
1029,3355.0,12.0
1030,3357.0,14.0
1031,3362.0,11.0
1032,3363.0,12.0
1033,3364.0,12.0
1034,3383.0,11.0
1035,3384.0,16.0
1036,3387.0,8.0
1037,3388.0,21.0
1038,3393.0,17.0
1039,3394.0,21.0
1040,3396.0,16.0
1041,3416.0,23.0
1042,3419.0,12.0
1043,3420.0,25.0
1044,3423.0,12.0
1045,3424.0,9.0
1046,3430.0,29.0
1047,3431.0,25.0
1048,3439.0,4.0
1049,3442.0,17.0
1050,3443.0,13.0
1051,3455.0,22.0
1052,3457.0,20.0
1053,3463.0,16.0
1054,3467.0,23.0
1055,3475.0,10.0
1056,3479.0,12.0
1057,3487.0,5.0
1058,3489.0,16.0
1059,3490.0,22.0
1060,3491.0,12.0
1061,3492.0,11.0
1062,3495.0,7.0
1063,3498.0,11.0
1064,3504.0,24.0
1065,3516.0,2.0
1066,3520.0,7.0
1067,3521.0,7.0
1068,3527.0,8.0
1069,3529.0,19.0
1070,3531.0,7.0
1071,3532.0,17.0
1072,3539.0,12.0
1073,3541.0,6.0
1074,3542.0,22.0
1075,3548.0,30.0
1076,3550.0,21.0
1077,3551.0,14.0
1078,3552.0,10.0
1079,3553.0,9.0
1080,3554.0,18.0
1081,3555.0,9.0
1082,3558.0,18.0
1083,3559.0,11.0
1084,3560.0,15.0
1085,3564.0,17.0
1086,3567.0,19.0
1087,3568.0,14.0
1088,3572.0,24.0
1089,3577.0,11.0
1090,3580.0,24.0
1091,3583.0,8.0
1092,3597.0,8.0
1093,3598.0,19.0
1094,3601.0,5.0
1095,3604.0,20.0
1096,3606.0,8.0
1097,3607.0,14.0
1098,3608.0,22.0
1099,3610.0,9.0
1100,3615.0,10.0
1101,3619.0,10.0
1102,3623.0,17.0
1103,3628.0,16.0
1104,3629.0,2.0
1105,3632.0,15.0
1106,3633.0,15.0
1107,3634.0,11.0
1108,3640.0,20.0
1109,3641.0,9.0
1110,3644.0,12.0
1111,3648.0,6.0
1112,3649.0,18.0
1113,3654.0,21.0
1114,3655.0,9.0
1115,3656.0,11.0
1116,3661.0,28.0
1117,3666.0,22.0
1118,3667.0,22.0
1119,3668.0,15.0
1120,3671.0,28.0
1121,3676.0,23.0
1122,3678.0,17.0
1123,3681.0,13.0
1124,3682.0,24.0
1125,3683.0,27.0
1126,3684.0,9.0
1127,3694.0,24.0
1128,3695.0,13.0
1129,3706.0,14.0
1130,3707.0,14.0
1131,3710.0,16.0
1132,3712.0,15.0
1133,3715.0,9.0
1134,3716.0,8.0
1135,3717.0,21.0
1136,3718.0,17.0
1137,3719.0,9.0
1138,3721.0,29.0
1139,3723.0,8.0
1140,3724.0,16.0
1141,3734.0,16.0
1142,3735.0,21.0
1143,3739.0,19.0
1144,3741.0,11.0
1145,3743.0,15.0
1146,3748.0,22.0
1147,3749.0,12.0
1148,3750.0,12.0
1149,3751.0,16.0
1150,3753.0,9.0
1151,3755.0,10.0
1152,3756.0,12.0
1153,3757.0,23.0
1154,3762.0,19.0
1155,3765.0,19.0
1156,3772.0,20.0
1157,3774.0,13.0
1158,3779.0,6.0
1159,3784.0,19.0
1160,3786.0,12.0
1161,3796.0,18.0
1162,3797.0,10.0
1163,3799.0,18.0
1164,3800.0,26.0
1165,3803.0,12.0
1166,3810.0,10.0
1167,3811.0,19.0
1168,3813.0,6.0
1169,3814.0,22.0
1170,3815.0,13.0
1171,3819.0,23.0
1172,3820.0,19.0
1173,3822.0,14.0
1174,3826.0,18.0
1175,3832.0,18.0
1176,3834.0,15.0
1177,3839.0,18.0
1178,3841.0,10.0
1179,3847.0,14.0
1180,3852.0,22.0
1181,3854.0,29.0
1182,3855.0,17.0
1183,3856.0,15.0
1184,3859.0,17.0
1185,3860.0,7.0
1186,3866.0,26.0
1187,3867.0,19.0
1188,3868.0,14.0
1189,3871.0,6.0
1190,3876.0,10.0
1191,3881.0,19.0
1192,3884.0,14.0
1193,3885.0,16.0
1194,3888.0,15.0
1195,3889.0,12.0
1196,3892.0,27.0
1197,3893.0,13.0
1198,3897.0,11.0
1199,3899.0,12.0
1200,3904.0,20.0
1201,3911.0,13.0
1202,3923.0,12.0
1203,3924.0,18.0
1204,3926.0,24.0
1205,3927.0,19.0
1206,3928.0,26.0
1207,3933.0,22.0
1208,3934.0,21.0
1209,3935.0,27.0
1210,3938.0,12.0
1211,3943.0,15.0
1212,3948.0,12.0
1213,3950.0,9.0
1214,3951.0,24.0
1215,3953.0,4.0
1216,3956.0,19.0
1217,3957.0,3.0
1218,3958.0,26.0
1219,3959.0,10.0
1220,3962.0,20.0
1221,3964.0,13.0
1222,3966.0,21.0
1223,3967.0,14.0
1224,3971.0,28.0
1225,3972.0,26.0
1226,3977.0,27.0
1227,3982.0,15.0
1228,3987.0,27.0
1229,3988.0,18.0
1230,3993.0,15.0
1231,3994.0,18.0
1232,3997.0,15.0
1233,4002.0,23.0
1234,4009.0,17.0
1235,4010.0,24.0
1236,4023.0,20.0
1237,4044.0,25.0
1238,4053.0,9.0
1239,4063.0,16.0
1240,4069.0,23.0
1241,4070.0,7.0
1242,4071.0,17.0
1243,4074.0,14.0
1244,4075.0,20.0
1245,4087.0,21.0
1246,4088.0,13.0
1247,4094.0,20.0
1248,4098.0,20.0
1249,4104.0,17.0
1250,4107.0,15.0
1251,4112.0,15.0
1252,4115.0,14.0
1253,4118.0,24.0
1254,4125.0,15.0
1255,4127.0,29.0
1256,4130.0,15.0
1257,4132.0,5.0
1258,4134.0,28.0
1259,4136.0,18.0
1260,4139.0,6.0
1261,4141.0,10.0
1262,4144.0,17.0
1263,4148.0,12.0
1264,4149.0,26.0
1265,4153.0,17.0
1266,4157.0,24.0
1267,4164.0,15.0
1268,4170.0,8.0
1269,4175.0,13.0
1270,4182.0,15.0
1271,4183.0,10.0
