,ori,hi_access
157,143488.0,10.0
158,127393.0,14.0
159,108120.0,12.0
160,47357.0,11.0
161,159047.0,12.0
162,6137.0,10.0
163,57378.0,10.0
164,73398.0,13.0
165,175931.0,14.0
166,2162.0,13.0
167,148149.0,12.0
168,166542.0,12.0
169,21105.0,10.0
170,59997.0,11.0
171,17312.0,10.0
172,72013.0,13.0
173,129216.0,14.0
174,75515.0,10.0
175,37526.0,10.0
176,65075.0,11.0
177,55648.0,11.0
178,143154.0,10.0
179,104595.0,11.0
180,69805.0,10.0
181,105317.0,11.0
182,55194.0,11.0
183,124589.0,10.0
184,5779.0,11.0
185,29920.0,11.0
186,101369.0,10.0
187,86378.0,12.0
188,137200.0,10.0
189,49723.0,12.0
190,180531.0,12.0
191,121436.0,12.0
192,175621.0,12.0
193,171111.0,10.0
194,148759.0,12.0
195,96117.0,10.0
196,94856.0,10.0
197,132494.0,13.0
198,49935.0,11.0
199,76063.0,12.0
200,184748.0,10.0
201,125943.0,12.0
202,140313.0,11.0
203,60234.0,11.0
204,139874.0,12.0
205,106198.0,10.0
206,42888.0,12.0
207,18785.0,11.0
208,4366.0,12.0
209,30054.0,11.0
210,170868.0,11.0
211,92975.0,13.0
212,150018.0,12.0
213,11201.0,10.0
214,30042.0,11.0
215,105557.0,12.0
216,154689.0,10.0
217,152696.0,11.0
218,34047.0,11.0
219,4070.0,12.0
220,149303.0,12.0
221,70234.0,13.0
222,129945.0,11.0
223,61644.0,11.0
224,21115.0,14.0
225,161040.0,12.0
226,154679.0,10.0
227,180626.0,11.0
228,189648.0,11.0
229,26155.0,10.0
230,27089.0,10.0
231,68494.0,12.0
232,141500.0,10.0
233,183813.0,10.0
234,175862.0,12.0
235,58465.0,10.0
236,155994.0,12.0
237,43984.0,10.0
238,121617.0,10.0
239,25000.0,14.0
240,18667.0,12.0
241,37928.0,12.0
242,89664.0,11.0
243,42026.0,10.0
244,117566.0,11.0
245,80389.0,10.0
246,63307.0,10.0
247,180623.0,10.0
248,43250.0,12.0
249,157139.0,11.0
250,180341.0,11.0
251,60372.0,10.0
252,182287.0,11.0
253,77090.0,11.0
254,18611.0,11.0
255,152588.0,11.0
